ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
332100011337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,2016,33210001,NYC GEOG DIST 21,JON HARRIMAN,2630 BENSON AVE,BROOKLYN,7183337860,9-12,25,0,0,4,16,5,20,7,28,71,20,121,30,25,,,5,0,0,0,0,0,1,0
332100011344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,2016,33210001,NYC GEOG DIST 21,EDWARD WILENSKY,521 WEST AVE,BROOKLYN,7182650329,"9-12, US",34,0,0,5,15,3,9,16,47,128,12,149,18,12,,,5,0,0,0,3,0,1,0
332100011348,HIGH SCHOOL OF SPORTS MANAGEMENT,2016,33210001,NYC GEOG DIST 21,ROBIN PITTS,2630 BENSON AVE,BROOKLYN,7183337650,9-12,16,0,0,1,6,1,6,9,56,56,5,76,4,5,,,2,0,0,0,2,0,1,0
332100011410,ABRAHAM LINCOLN HIGH SCHOOL,2016,33210001,NYC GEOG DIST 21,ARI HOOGENBOOM,2800 OCEAN PKWY,BROOKLYN,7183337400,"9-12, US",127,4,3,20,16,17,13,71,56,404,14,522,82,16,,,15,0,0,0,10,0,1,0
332100011468,KINGSBOROUGH EARLY COLLEGE SCHOOL,2016,33210001,NYC GEOG DIST 21,CONNIE HAMILTON,2630 BENSON AVE,BROOKLYN,7183337850,6-12,38,2,5,9,24,3,8,18,47,162,19,186,31,17,,,3,0,0,0,1,0,1,0
332100011525,EDWARD R MURROW HIGH SCHOOL,2016,33210001,NYC GEOG DIST 21,ALLEN BARGE,1600 AVE L,BROOKLYN,7182589283,"8-12, US",198,2,1,20,10,5,3,139,70,751,12,923,92,10,,,25,0,0,0,13,0,1,0
332100011540,JOHN DEWEY HIGH SCHOOL,2016,33210001,NYC GEOG DIST 21,KATHLEEN ELVIN,50 AVE X,BROOKLYN,7183736400,"8-12, US",110,6,5,23,21,32,29,59,54,423,22,503,104,21,,,15,0,0,0,12,2,1,0
332100011559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,2016,33210001,NYC GEOG DIST 21,LISA FERRAIOLA,2630 BENSON AVE,BROOKLYN,7183337750,9-12,19,0,0,1,5,3,16,11,58,80,10,94,10,11,,,2,1,0,0,1,0,2,0
332100011572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,2016,33210001,NYC GEOG DIST 21,DAVID O'HARA,2630 BENSON AVE,BROOKLYN,7183337700,"9-12, US",23,0,0,4,17,6,26,6,26,70,23,86,19,22,,,2,0,0,0,1,0,1,0
332100011620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2016,33210001,NYC GEOG DIST 21,TARAH MONTALBANO,25 BRIGHTON 4TH RD,BROOKLYN,7183325000,"9-12, US",34,0,0,3,9,1,3,26,76,104,6,149,10,7,,,9,0,0,0,6,1,1,0
332100011690,BROOKLYN STUDIO SECONDARY SCHOOL,2016,33210001,NYC GEOG DIST 21,ANDREA CILIOTTA,8310 21ST AVE,BROOKLYN,7182665032,"6-12, UE, US",55,0,0,12,22,6,11,35,64,204,20,259,42,16,,,8,0,0,0,4,0,1,0
332100011728,LIBERATION DIPLOMA PLUS,2016,33210001,NYC GEOG DIST 21,APRIL LEONG,2865 W 19TH ST,BROOKLYN,7189466812,9-12,10,0,0,1,10,1,10,5,50,57,5,69,4,6,,,3,0,0,0,2,0,1,0
332100860949,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,2016,,,JACOB MNOOKIN,501 WEST AVE,BROOKLYN,7185136951,"K-2, 5-11",77,46,60,46,60,32,42,1,1,70,60,80,49,61,30,38,18,0,0,0,18,0,10,0
332100861075,SUCCESS ACADEMY CHARTER SCHOOL - BENSONHURST,2016,,,JONATHAN DANT,99 AVE P-4TH FL,BROOKLYN,3475147082,K-2,15,4,27,4,27,3,20,0,0,33,0,36,12,33,13,22,5,0,0,0,0,0,1,0
332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,2016,33220001,NYC GEOG DIST 22,RHONDA FARKAS,2525 HARING ST,BROOKLYN,7189686115,"PK-12, UE, US",2135,16,1,162,8,219,10,1178,55,6095,9,7967,632,8,11,11,319,6,40,0,90,0,40,1
332200010014,JHS 14 SHELL BANK,2016,33220001,NYC GEOG DIST 22,TERI AHEARN,2424 BATCHELDER ST,BROOKLYN,7187430220,"6-8, UE, US",47,0,0,12,26,2,4,28,60,147,28,188,48,26,,,10,0,0,0,2,0,1,0
332200010052,PS 52 SHEEPSHEAD BAY,2016,33220001,NYC GEOG DIST 22,RAFAEL ALVAREZ,2675 E 29TH ST,BROOKLYN,7186480882,"K-5, UE",55,0,0,0,0,5,9,35,64,150,0,202,0,0,,,8,0,0,0,2,0,1,0
332200010078,JHS 78 ROY H MANN,2016,33220001,NYC GEOG DIST 22,ANTHONY CUSUMANO,1420 E 68TH ST,BROOKLYN,7187634701,"6-8, UE, US",43,0,0,2,5,0,0,28,65,106,8,133,8,6,,,8,0,0,0,3,0,1,0
332200010109,PS 109,2016,33220001,NYC GEOG DIST 22,DWIGHT CHASE,1001 E 45TH ST,BROOKLYN,7186933426,"K-8, UE, US",49,1,2,7,14,3,6,20,41,143,17,184,27,15,,,10,0,0,0,2,0,1,0
332200010119,PS 119 AMERSFORT,2016,33220001,NYC GEOG DIST 22,LISA FERNANDEZ,3829 AVE K,BROOKLYN,7183777696,K-5,29,0,0,0,0,0,0,16,55,34,0,47,0,0,,,3,0,0,0,1,0,1,0
332200010134,PS 134,2016,33220001,NYC GEOG DIST 22,DEBRA RAMSARAN,4001 18TH AVE,BROOKLYN,7184367200,"K-5, UE",43,0,0,0,0,3,7,24,56,126,0,176,0,0,,,4,0,0,0,1,0,1,0
332200010139,PS 139 ALEXINE A FENTY,2016,33220001,NYC GEOG DIST 22,MARY MCDONALD,330 RUGBY RD,BROOKLYN,7182825254,"K-5, UE",66,3,5,4,6,20,30,15,23,169,5,236,9,4,,,11,0,0,0,3,0,1,0
332200010152,SCHOOL OF SCIENCE AND TECHNOLOGY,2016,33220001,NYC GEOG DIST 22,CAROL SHELDRICK,725 E 23RD ST,BROOKLYN,7184345222,K-5,53,0,0,1,2,3,6,26,49,60,2,69,1,1,,,5,0,0,0,2,0,1,0
332200010193,PS 193 GIL HODGES,2016,33220001,NYC GEOG DIST 22,TAMI FLYNN,2515 AVE L,BROOKLYN,7183389011,"K-5, UE",60,0,0,3,5,2,3,30,50,65,15,122,10,8,,,7,0,0,0,2,0,1,0
332200010194,PS 194 RAOUL WALLENBERG,2016,33220001,NYC GEOG DIST 22,MARY ZISSLER-LYNCH,3117 AVE W,BROOKLYN,7186488804,"K-5, UE",40,0,0,2,5,6,15,22,55,101,8,153,8,5,,,7,0,0,0,1,0,1,0
332200010195,PS 195 MANHATTAN BEACH,2016,33220001,NYC GEOG DIST 22,BERNADETTE TOOMEY,131 IRWIN ST,BROOKLYN,7186489102,K-5,26,0,0,2,8,7,27,13,50,86,9,133,9,7,,,2,1,0,0,1,0,1,0
332200010197,PS 197 KINGS HIGHWAY ACADEMY (THE),2016,33220001,NYC GEOG DIST 22,ROSEMARIE NICOLETTI,1599 E 22ND ST,BROOKLYN,7183777890,"K-5, UE",49,0,0,3,6,9,18,32,65,121,11,153,13,8,,,9,0,0,0,1,0,1,0
332200010198,PS 198,2016,33220001,NYC GEOG DIST 22,JOY ANN MORGAN,4105 FARRAGUT RD,BROOKLYN,7182824920,"K-5, UE",39,0,0,3,8,2,5,14,36,108,4,162,6,4,,,8,0,0,0,1,0,1,0
332200010203,PS 203 FLOYD BENNETT SCHOOL,2016,33220001,NYC GEOG DIST 22,LISA ESPOSITO,5101 AVE M,BROOKLYN,7182418488,K-5,56,0,0,0,0,5,9,34,61,49,0,92,1,1,,,9,0,0,0,1,0,1,0
332200010206,PS 206 JOSEPH F LAMB,2016,33220001,NYC GEOG DIST 22,DEIRDRE KEYES,2200 GRAVESEND NECK RD,BROOKLYN,7187435598,"K-8, UE",88,2,2,7,8,19,22,42,48,259,11,303,29,10,,,15,0,0,0,3,0,1,0
332200010207,PS 207 ELIZABETH G LEARY,2016,33220001,NYC GEOG DIST 22,MARY BOSCO,4011 FILLMORE AVE,BROOKLYN,7186458667,"K-8, UE, US",83,0,0,5,6,10,12,50,60,215,4,253,10,4,,,10,0,0,0,3,0,1,0
332200010217,PS 217 COLONEL DAVID MARCUS SCHOOL,2016,33220001,NYC GEOG DIST 22,FRANCA CONTI,1100 NEWKIRK AVE,BROOKLYN,7184346960,"K-5, UE",84,0,0,0,0,18,21,40,48,222,0,282,1,0,,,14,0,0,0,4,0,1,0
332200010222,PS 222 KATHERINE R SNYDER,2016,33220001,NYC GEOG DIST 22,THERESA OLIVIERI,3301 QUENTIN RD,BROOKLYN,7189984298,"PK-5, UE",70,0,0,5,7,4,6,45,64,209,4,274,23,8,,,18,0,0,0,2,0,1,0
332200010234,JHS 234 ARTHUR W CUNNINGHAM,2016,33220001,NYC GEOG DIST 22,SUSAN SCHAEFFER,1875 E 17TH ST,BROOKLYN,7186451334,"5-8, UE, US",105,0,0,12,11,5,5,71,68,320,12,451,44,10,,,10,1,0,0,3,0,1,0
332200010236,PS 236 MILL BASIN,2016,33220001,NYC GEOG DIST 22,SALIL PAINGANKAR,6302 AVE U,BROOKLYN,7184446969,"K-5, UE",35,0,0,3,9,5,14,19,54,40,27,73,11,15,,,3,0,0,0,1,0,1,0
332200010240,ANDRIES HUDDE SCHOOL,2016,33220001,NYC GEOG DIST 22,GINA VOTINELLI,2500 NOSTRAND AVE,BROOKLYN,7182533700,"K, 6-8, UE, US",51,0,0,15,29,3,6,29,57,190,25,237,51,22,,,8,0,0,0,3,0,1,0
332200010245,PS 245,2016,33220001,NYC GEOG DIST 22,ERICA WILLIAMS,249 E 17TH ST,BROOKLYN,7182842330,K-5,25,0,0,0,0,0,0,10,40,59,0,80,0,0,,,1,1,0,0,0,0,1,0
332200010251,PS 251 PAERDEGAT,2016,33220001,NYC GEOG DIST 22,STEVEN BOYER,1037 E 54TH ST,BROOKLYN,7182514110,"K-5, UE",42,1,2,2,5,3,7,21,50,123,1,186,7,4,,,7,0,0,0,1,0,1,0
332200010254,PS 254 DAG HAMMARSKJOLD,2016,33220001,NYC GEOG DIST 22,LINDA ALHONOTE,1801 AVE Y,BROOKLYN,7187430890,K-5,42,0,0,1,2,5,12,25,60,126,3,196,4,2,,,3,1,0,0,2,0,1,0
332200010255,PS 255 BARBARA REING SCHOOL,2016,33220001,NYC GEOG DIST 22,KELLY MCCANN,1866 E 17TH ST,BROOKLYN,7183768494,"K-5, UE",66,0,0,3,5,9,14,44,67,225,5,293,13,4,,,13,0,0,0,2,0,1,0
332200010269,PS 269 NOSTRAND,2016,33220001,NYC GEOG DIST 22,JAZMINE SANTIAGO,1957 NOSTRAND AVE,BROOKLYN,7189412800,"K, 3-5",23,0,0,3,13,4,17,11,48,82,20,114,16,14,,,7,1,0,0,1,0,1,0
332200010277,PS 277 GERRITSEN BEACH,2016,33220001,NYC GEOG DIST 22,JEANNE FISH,2529 GERRITSEN AVE,BROOKLYN,7187436689,K-5,35,0,0,0,0,4,11,23,66,67,0,103,0,0,,,7,0,0,0,1,0,1,0
332200010278,JHS 278 MARINE PARK,2016,33220001,NYC GEOG DIST 22,DEBRA GAROFALO,1925 STUART ST,BROOKLYN,7183753523,"K, 5-8, US",71,0,0,16,23,4,6,39,55,259,19,313,52,17,,,9,0,0,0,3,0,1,0
332200010312,PS 312 BERGEN BEACH,2016,33220001,NYC GEOG DIST 22,SUNGMIN YOO,7103 AVE T,BROOKLYN,7187634015,"K-5, UE",59,0,0,5,8,3,5,38,64,186,12,236,23,10,,,11,0,0,0,2,0,1,0
332200010315,PS 315,2016,33220001,NYC GEOG DIST 22,JUDITH RANFT,2310 GLENWOOD RD,BROOKLYN,7184219560,"K-5, UE",46,0,0,0,0,4,9,24,52,66,0,90,0,0,,,7,0,0,0,1,0,1,0
332200010326,PS 326,2016,33220001,NYC GEOG DIST 22,COLLEEN DUCEY,1800 UTICA AVE,BROOKLYN,7182414828,"K-2, UE",18,0,0,0,0,1,6,10,56,16,0,25,0,0,,,3,0,0,0,1,0,1,0
332200010361,PS 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL,2016,33220001,NYC GEOG DIST 22,TIFFANY FRAZIER,3109 NEWKIRK AVE,BROOKLYN,7188560600,"K-3, UE",37,0,0,0,0,7,19,16,43,35,0,57,0,0,,,8,0,0,0,1,0,1,0
332200010381,IS 381,2016,33220001,NYC GEOG DIST 22,MARY HARRINGTON,1599 E 22ND ST,BROOKLYN,7182520058,"6-8, US",23,0,0,6,26,3,13,12,52,64,17,88,17,19,,,4,0,0,0,2,0,1,0
332200011405,MIDWOOD HIGH SCHOOL,2016,33220001,NYC GEOG DIST 22,MICHAEL MCDONNELL,2839 BEDFORD AVE,BROOKLYN,7187248500,"9-12, US",167,2,1,10,6,19,11,93,56,652,5,791,46,6,,,20,0,0,0,12,0,1,0
332200011425,JAMES MADISON HIGH SCHOOL,2016,33220001,NYC GEOG DIST 22,JODIE COHEN,3787 BEDFORD AVE,BROOKLYN,7187587200,"8-12, US",156,0,0,11,7,5,3,103,66,586,8,687,45,7,,,20,0,0,0,8,0,1,0
332200011495,SHEEPSHEAD BAY HIGH SCHOOL,2016,33220001,NYC GEOG DIST 22,JOHN OMAHONEY,3000 AVE X,BROOKLYN,7183322003,"9-12, US",25,1,4,5,20,0,0,15,60,63,22,95,31,33,,,5,0,0,0,3,0,1,0
332200011535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,2016,33220001,NYC GEOG DIST 22,SCOTT HUGHES,1830 SHORE BLVD,BROOKLYN,7183688500,"8-12, US",56,3,5,8,14,2,4,39,70,261,12,313,33,11,,,6,1,0,0,2,0,1,1
332200011555,BROOKLYN COLLEGE ACADEMY,2016,33220001,NYC GEOG DIST 22,NICHOLAS MAZZARELLA,350 CONEY ISLAND AVE,BROOKLYN,7188536184,"9-12, US",30,0,0,0,0,6,20,14,47,95,0,129,0,0,,,4,0,0,0,3,0,1,0
332200011611,ORIGINS HIGH SCHOOL,2016,33220001,NYC GEOG DIST 22,JOHN BANKS,3000 AVE X,BROOKLYN,7188910037,"9-11, US",25,2,8,5,20,6,24,4,16,100,14,132,28,21,,,3,0,0,0,2,0,1,0
332200011630,PROFESSIONAL PATHWAYS HIGH SCHOOL,2016,33220001,NYC GEOG DIST 22,DAVID DECAMP,3000 AVE X,BROOKLYN,7183326290,9-12,18,1,6,1,6,3,17,4,22,110,7,116,8,7,,,2,0,0,0,1,0,1,0
332200860955,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,2016,,,LAURA SILVER,2186 MILL AVE,BROOKLYN,7183777200,K-6,48,14,29,14,29,14,29,1,2,44,11,48,14,29,46,47,2,0,0,0,2,0,1,0
332200860978,BROOKLYN DREAMS CHARTER SCHOOL,2016,,,LETTE BELLE,259 PARKVILLE AVE,BROOKLYN,7188598400,K-8,36,6,17,6,17,28,78,0,0,86,0,110,6,5,65,68,2,0,0,0,4,0,1,0
332200861051,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES III,2016,,,IVAN COHEN,3000 AVE X,BROOKLYN,7183684145,9-11,29,5,17,5,17,13,45,0,0,112,8,154,21,14,25,32,0,0,0,0,2,0,1,0
332200861053,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCE MATH AND SCIENCE III,2016,,,NISSI JONATHAN,3000 AVE X,BROOKLYN,6468086590,"9-11, US",25,10,40,10,40,14,56,0,0,30,0,34,12,35,47,47,3,0,0,0,2,0,1,0
332200861076,SUCCESS ACADEMY CS - BERGEN BEACH,2016,,,JESSICA JOHNSON,1420 E 68TH ST-3RD FL,BROOKLYN,3478172017,K-2,15,2,13,2,13,10,67,1,7,26,0,45,17,38,44,44,7,0,0,0,0,0,1,0
332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,2016,33230001,NYC GEOG DIST 23,MAURICIERE DE GOVIA,2021 BERGEN ST,BROOKLYN,7182403677,"PK-12, UE, US",699,7,1,201,29,76,11,276,39,2570,26,3155,853,27,24,19,106,0,27,0,35,2,32,0
332300010041,PS 41 FRANCIS WHITE,2016,33230001,NYC GEOG DIST 23,THERESA SIEGEL,411 THATFORD AVE,BROOKLYN,7184957732,"K-8, UE, US",42,0,0,9,21,1,2,16,38,176,21,206,38,18,,,6,0,0,0,2,0,1,0
332300010073,PS 73 THOMAS S BOYLAND,2016,33230001,NYC GEOG DIST 23,KENYA STOWE,251 MCDOUGAL ST,BROOKLYN,7185730288,"5, 8",5,0,0,3,60,0,0,4,80,12,67,15,10,67,,,4,0,0,0,1,0,1,0
332300010137,PS/IS 137 RACHAEL JEAN MITCHELL,2016,33230001,NYC GEOG DIST 23,ZINA COOPER,121 SARATOGA AVE,BROOKLYN,7184532926,"K-8, UE, US",25,0,0,10,40,0,0,12,48,108,31,124,46,37,,,4,0,0,0,1,0,2,0
332300010150,PS 150 CHRISTOPHER,2016,33230001,NYC GEOG DIST 23,PAMELA BRADLEY MUCHERE,364 SACKMAN ST,BROOKLYN,7184957746,"K-5, UE",14,0,0,3,21,1,7,5,36,40,37,53,15,28,,,5,0,0,0,1,0,1,0
332300010155,PS/IS 155 NICHOLAS HERKIMER,2016,33230001,NYC GEOG DIST 23,NELLY CORTES,1355 HERKIMER ST,BROOKLYN,7182404340,"K-8, UE, US",36,0,0,10,28,0,0,20,56,167,19,228,50,22,,,4,0,0,0,1,0,1,0
332300010156,PS 156 WAVERLY,2016,33230001,NYC GEOG DIST 23,BEVERLY LOGAN,104 SUTTER AVE,BROOKLYN,7184982811,K-5,47,0,0,10,21,3,6,21,45,153,22,188,41,22,,,7,0,0,0,1,0,1,0
332300010165,PS 165 IDA POSNER,2016,33230001,NYC GEOG DIST 23,FRANCES ELLERS,76 LOTT AVE,BROOKLYN,7184957759,"K-8, UE, US",37,0,0,7,19,0,0,14,38,121,21,179,32,18,,,5,0,0,0,1,0,2,0
332300010178,PS 178 SAINT CLAIR MCKELWAY,2016,33230001,NYC GEOG DIST 23,JOSEPH HENRY,2163 DEAN ST,BROOKLYN,7184957768,"K-8, UE, US",28,0,0,8,29,0,0,15,54,94,30,116,33,28,,,5,0,0,0,0,0,1,0
332300010184,PS 184 NEWPORT,2016,33230001,NYC GEOG DIST 23,LISA CALDWELL-LINDER,273 NEWPORT ST,BROOKLYN,7184957775,"K-8, UE, US",35,0,0,10,29,0,0,14,40,112,23,145,26,18,,,4,0,0,0,3,0,1,0
332300010284,PS 284 LEW WALLACE,2016,33230001,NYC GEOG DIST 23,KEVA PITTS,213 OSBORN ST,BROOKLYN,7184957791,"K-8, UE, US",39,0,0,8,21,6,15,9,23,88,22,108,26,24,,,5,0,0,0,3,0,1,0
332300010298,PS 298 DR BETTY SHABAZZ,2016,33230001,NYC GEOG DIST 23,JONATHAN DILL,85 WATKINS ST,BROOKLYN,7184957793,"K-5, UE",21,0,0,5,24,4,19,5,24,78,37,110,31,28,,,5,0,0,0,1,0,1,0
332300010323,PS/IS 323,2016,33230001,NYC GEOG DIST 23,LINDA HARRIS,210 CHESTER ST,BROOKLYN,7184957781,"K-8, UE, US",29,0,0,13,45,0,0,16,55,88,34,125,58,46,,,5,0,0,0,1,0,1,0
332300010327,PS 327 DR ROSE B ENGLISH,2016,33230001,NYC GEOG DIST 23,KIMBERLY CHANCE PEART,111 BRISTOL ST,BROOKLYN,7184957801,K-8,33,0,0,9,27,1,3,15,45,89,24,113,32,28,,,8,0,0,0,2,1,1,0
332300010363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,2016,33230001,NYC GEOG DIST 23,STACY WALSH,85 WATKINS ST,BROOKLYN,7184951202,"6-8, US",10,1,10,4,40,5,50,2,20,46,33,46,15,33,,,2,0,0,0,1,0,1,0
332300010392,IS 392,2016,33230001,NYC GEOG DIST 23,INGRID JOSEPH,104 SUTTER AVE,BROOKLYN,7184982491,6-8,18,1,6,4,22,2,11,11,61,62,19,75,14,19,,,1,0,0,0,1,0,1,0
332300010401,CHRISTOPHER AVENUE COMMUNITY SCHOOL,2016,33230001,NYC GEOG DIST 23,DEON MITCHELL,51 CHRISTOPHER AVE,BROOKLYN,7184955761,"K-5, UE",25,0,0,5,20,3,12,6,24,89,28,111,26,23,,,3,0,0,0,0,0,1,0
332300010446,RIVERDALE AVENUE COMMUNITY SCHOOL,2016,33230001,NYC GEOG DIST 23,MEGHAN DUNN,76 RIVERDALE AVE,BROOKLYN,7184851679,"K-5, UE",26,0,0,6,23,6,23,8,31,79,28,97,24,25,,,5,0,0,0,0,1,1,0
332300010514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,2016,33230001,NYC GEOG DIST 23,TAMIKA MATHESON,226 BRISTOL ST,BROOKLYN,7184853789,"9-12, US",18,1,6,5,28,6,33,6,33,104,19,121,28,23,,,4,0,0,0,2,0,1,0
332300010518,KNOWLEDGE AND POWER PREP ACADEMY V,2016,33230001,NYC GEOG DIST 23,THOMAS MULLIN,985 ROCKAWAY AVE,BROOKLYN,7189224690,6-8,12,0,0,5,42,1,8,8,67,37,16,56,19,34,,,2,0,0,0,1,0,1,0
332300010522,MOTT HALL IV,2016,33230001,NYC GEOG DIST 23,THOMAS MCBRYDE,1137 HERKIMER ST,BROOKLYN,7184855240,"6-8, US",14,0,0,9,64,3,21,7,50,51,55,59,28,47,,,1,0,0,0,1,0,1,0
332300010599,BROOKLYN LANDMARK ELEMENTARY SCHOOL,2016,33230001,NYC GEOG DIST 23,ROBIN WILLIAMS,251 MCDOUGAL ST,BROOKLYN,7184432747,K-4,16,0,0,0,0,3,19,10,63,51,0,56,1,2,,,0,0,0,0,1,0,1,0
332300010664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),2016,33230001,NYC GEOG DIST 23,CRAIG GARBER,251 MCDOUGAL ST,BROOKLYN,7184533039,"6-8, US",12,1,8,7,58,4,33,4,33,31,52,38,18,47,,,1,0,0,0,0,0,1,0
332300010668,RIVERDALE AVENUE MIDDLE SCHOOL,2016,33230001,NYC GEOG DIST 23,KIERSTEN WARD,76 RIVERDALE AVE,BROOKLYN,7183460764,"6-8, UE, US",12,2,17,5,42,4,33,2,17,30,60,37,21,57,,,0,0,0,0,0,0,1,0
332300010671,MOTT HALL BRIDGES ACADEMY,2016,33230001,NYC GEOG DIST 23,NADIA LOPEZ,210 CHESTER ST,BROOKLYN,7183456912,6-8,17,1,6,5,29,2,12,3,18,23,22,26,6,23,,,1,0,0,0,1,0,1,0
332300011493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,2016,33230001,NYC GEOG DIST 23,AMOTE SIAS,2021 BERGEN ST,BROOKLYN,7189221145,"8-12, US",24,0,0,6,25,2,8,9,38,123,27,141,39,28,,,6,0,0,0,0,0,1,0
332300011643,BROOKLYN DEMOCRACY ACADEMY,2016,33230001,NYC GEOG DIST 23,ANDREW BROWN,985 ROCKAWAY AVE,BROOKLYN,7183426348,9-12,14,0,0,3,21,0,0,7,50,85,7,98,16,16,,,2,0,0,0,1,0,1,0
332300011644,EAGLE ACADEMY FOR YOUNG MEN II,2016,33230001,NYC GEOG DIST 23,RASHAD MEADE,1137 HERKIMER ST,BROOKLYN,7184950863,"5-12, US",38,0,0,16,42,8,21,9,24,174,38,188,70,37,,,4,0,0,0,3,0,1,0
332300011646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,2016,33230001,NYC GEOG DIST 23,SHERMILA BHARAT,1495 HERKIMER ST,BROOKLYN,7184985257,"9-12, US",17,0,0,2,12,3,18,9,53,66,15,78,16,21,,,3,0,0,0,2,0,1,0
332300011647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,2016,33230001,NYC GEOG DIST 23,MERI YALLOWITZ,985 ROCKAWAY AVE,BROOKLYN,7183426249,9-12,12,0,0,5,42,7,58,0,0,91,37,91,35,38,,,2,0,0,0,1,0,1,0
332300011697,TEACHERS PREPARATORY HIGH SCHOOL,2016,33230001,NYC GEOG DIST 23,CARMEN SIMON,226 BRISTOL ST,BROOKLYN,7184982605,"6-12, US",23,0,0,9,39,1,4,9,39,102,25,127,39,31,,,2,0,0,0,2,0,1,0
332300860912,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,2016,,,MICHELLE KAGAN,2021 BERGEN ST-RM 149,BROOKLYN,3474712600,K-8,79,34,43,34,43,38,48,0,0,111,5,117,39,33,28,32,13,11,0,0,16,0,2,0
332300860936,OCEAN HILL COLLEGIATE CHARTER SCHOOL,2016,,,HANNAH SOLOMON,1137 HERKIMER ST-2ND FL,BROOKLYN,7182505765,5-10,29,13,45,13,45,4,14,4,14,30,47,30,14,47,30,27,5,0,0,0,0,0,1,0
332300860939,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,2016,,,JESSICA SIMMONS,364 SACKMAN ST-4TH FL,BROOKLYN,7186360370,5-12,28,18,64,18,64,8,29,1,4,28,64,36,22,61,47,46,5,0,0,0,5,0,5,0
332300860941,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,2016,,,NIKEYA BRIDGES,51 CHRISTOPHER AVE,BROOKLYN,7182505767,K-7,59,30,51,30,51,28,47,1,2,65,49,68,34,50,38,37,10,0,0,0,3,0,3,0
332300860942,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,2016,,,KATHERINE NEWTON,985 ROCKAWAY AVE-3RD FL,BROOKLYN,7186697461,K-7,59,29,49,29,49,24,41,5,8,86,9,107,48,45,28,32,8,0,0,0,5,0,4,0
332300860954,BROWNSVILLE ASCEND CHARTER SCHOOL,2016,,,ERICA MURPHY,1501 PITKIN AVE,BROOKLYN,3472942600,"K-7, UE",61,34,56,34,56,7,11,0,0,77,4,119,64,54,19,17,7,0,0,0,10,0,2,0
332300861007,ROADS CHARTER SCHOOL 1,2016,,,ABEKU HAYES,1495 HERKIMER ST,BROOKLYN,7182809819,9-12,24,7,29,7,29,5,21,6,25,74,0,111,38,34,67,69,14,0,0,0,5,0,1,0
332300861050,CENTRAL BROOKLYN ASCEND CHARTER,2016,,,MICHELLE FLOWERS,465 E 29TH ST,BROOKLYN,9172464800,K-2,18,3,17,3,17,4,22,0,0,20,0,24,5,21,,,4,0,0,0,3,0,1,0
333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32,2016,33320001,NYC GEOG DIST 32,LILLIAN DRUCK,797 BUSHWICK AVE,BROOKLYN,7185741100,"PK-12, UE, US",888,14,2,180,20,100,11,371,42,2891,21,3883,797,21,20,16,140,0,0,0,52,0,27,0
333200010045,PS/IS 45 HORACE E GREENE,2016,33320001,NYC GEOG DIST 32,TRACEY LOTT-DAVIS,84 SCHAEFER ST,BROOKLYN,7185740235,"K-8, UE, US",51,0,0,2,4,5,10,19,37,85,6,105,7,7,,,5,0,0,0,3,0,1,0
