"COUNTY_NAME","ENTITY_CD","ENTITY_NAME","DISTRICT_NAME","PROF_LEVEL","PER_FREE_LUNCH","PER_REDUCED_LUNCH","PER_LEP","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_ECDIS","PER_SUSPENSIONS","MEAN_CLASS_SIZE","MEAN_ENROLL","PER_NOT_HQ","STUD_TEACH_RATIO","PER_HS_DEGREE","MEAN_INC","EXP_PER_ST","MEAN_TEACH_SCORE","CHARTER","VIOL_CRIME_PER_CITIZEN","PROP_CRIME_PER_CITIZEN","TOTAL_DIST_POP"
"ALBANY","010306060005","HAMAGRAEL ELEMENTARY SCHOOL","BETHLEHEM CENTRAL SCHOOL DISTRICT","Not Proficient",7,0.667,0,0,3,2.333,4,89,1,17,48.667,8.333,0,21,293.333,0,13.333,11.921,160625.183,289701.136,75.145,0,0.00344732389059765,0.0256382940716033,28641
"ONONDAGA","420401060010","PINE GROVE MIDDLE SCHOOL","EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT","Not Proficient",31.667,9,1,1.333,3.667,2,1.333,87.667,3.667,15,47,42.333,4.667,21.1,730.667,0,12.598,11.544,134159.787,95612.682,95.833,0,0.00313128939215896,0.0227317594274116,22111
"NIAGARA","400800010031","HARRY F ABATE ELEMENTARY SCHOOL","NIAGARA FALLS CITY SCHOOL DISTRICT","Not Proficient",80.333,4.667,0,3.333,42.333,7.667,1,32,14.667,17.333,50.333,84.667,13.333,22.333,513,0,13.267,20.86,132257.291,336294.347,95,0,0.0201076253172572,0.0939633382386482,49180
"KINGS","333200010145","PS 145 ANDREW JACKSON","NEW YORK CITY GEOGRAPHIC DISTRICT #32","Not Proficient",81.333,0.667,25.667,0,3.333,94.667,1,1.333,0,17.667,47,82,0,24.667,594.667,8.333,11.51,16.703,24528.611,43738555.493,86.289,0,0.00627668927886969,0.014459509017006,8461961
"ONONDAGA","420702030001","SOLVAY ELEMENTARY SCHOOL","SOLVAY UNION FREE SCHOOL DISTRICT","Not Proficient",51,10.333,5.667,1,2.333,6,0,79,11,13.667,47.667,67.333,2.5,20,307.667,1,8.168,38.712,123162.471,96858.072,86.158,0,0.00313128939215896,0.0227317594274116,9699
"ROCKLAND","500308030009","PEARL RIVER MIDDLE SCHOOL","PEARL RIVER UNION FREE SCHOOL DISTRICT","Not Proficient",8,1,0.333,0,1.333,8.667,5.333,84.667,0,13,50.667,11,0.667,22.129,625.667,0,12.11,13.2,123127,95637.187,91.574,0,0.00284801386331875,0.0122543803279727,15733
"WAYNE","650801060006","FREEWILL ELEMENTARY SCHOOL","WAYNE CENTRAL SCHOOL DISTRICT","Not Proficient",16.667,8.333,1,0,0.333,3,0.333,94.333,1.333,7.333,49.333,27.333,0.333,17.667,235.667,0,9.064,25.513,173465.351,226731.259,94.955,0,0.00176546139277706,0.0160350044626336,14712
"ALLEGANY","022902040002","BOLIVAR-RICHBURG ELEMENTARY SCHOOL","BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT","Not Proficient",54.667,10.333,0,0,0,1,0,98,1,12.333,48.333,68,1,15.333,294,0.667,9,32.512,113025.101,55340.136,88.108,0,0.00142138364779874,0.0114423480083857,4365
"STEUBEN","570101040001","TUSCARORA ELEMENTARY SCHOOL","ADDISON CENTRAL SCHOOL DISTRICT","Not Proficient",48.333,10,0,0.667,0,0.333,0.667,97.667,1,13.333,49.333,62.333,3.333,19.667,441,0,10.099,18.736,15283.82,60426.304,85.063,0,0.00159142545669428,0.0135444366333507,7318
"ERIE","140600010019","NATIVE AMERICAN MAGNET","BUFFALO CITY SCHOOL DISTRICT","Not Proficient",86.333,1,34.667,14,38.333,13,25,8.333,1.667,17.667,49,90,11.667,23.517,452,3.333,11.024,22.997,145193.513,1972422.566,96.4,0,0.0041347794072196,0.0247089073220775,258989
"SUFFOLK","580805060006","FORT SALONGA ELEMENTARY SCHOOL","KINGS PARK CENTRAL SCHOOL DISTRICT","Not Proficient",8.667,1.667,3.667,0,0,9.333,2,86.333,2.333,16.333,47.667,11.667,2,22,325.333,0,11.759,30.053,46050.777,243943.648,86.219,0,0.00122526082516204,0.0147749527744588,21977
"BRONX","321000010308","BRONX DANCE ACADEMY SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #10","Not Proficient",80.333,5.667,8.333,0,25.667,71.333,2.333,1,0,21.667,78.667,86,2,29,261,14.667,14.5,29.384,175110.221,99654639.847,77,0,0.00911660408481436,0.0160715764710795,8461961
"QUEENS","342800010160","PS 160 WALTER FRANCIS BISHOP","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Not Proficient",83.333,7.333,5,8.667,57.667,18.333,13.333,1.333,1,23.333,46.667,90.667,0.667,25,518,9.667,11.426,21.274,147486.094,50212086.873,84.683,0,0.00464932850969108,0.0126289441911748,8461961
"NASSAU","280251070002","VALLEY STREAM NORTH HIGH SCHOOL","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT","Not Proficient",14,3.333,7,0,21.667,20.333,14.333,43.667,0.333,14.667,48.333,20.333,5.333,24.5,1291.667,1.667,12.831,31.214,140389.922,79242.581,95.94,0,0.00141715697438313,0.0106720145400836,1664076.02648133
"KINGS","331700010181","PS 181","NEW YORK CITY GEOGRAPHIC DISTRICT #17","Not Proficient",67,1.333,9.667,2,84.667,10,0.667,2,0.667,17,48.333,68.333,1.667,27.483,844,13,12.535,17.071,184692.525,30817370.853,82.1,0,0.00627668927886969,0.014459509017006,8461961
"MONROE","261301060002","JOHANNA PERRIN MIDDLE SCHOOL","FAIRPORT CENTRAL SCHOOL DISTRICT","Not Proficient",13,2.667,2,0,5,2,4.333,87,1,13.667,48.333,17.667,0.333,22.267,662,2,11.821,15.831,94684.846,169083.082,91.85,0,0.0033319274567693,0.0240602427005643,40077
"CORTLAND","110200010008","ALTON B PARKER SCHOOL","CORTLAND CITY SCHOOL DISTRICT","Not Proficient",56.333,10.667,0,0,4,4.333,0.667,87,4.667,9.333,50.333,69,1,19.667,250,0,10.274,22.671,33414.997,188968,85.182,0,0.000997680290682159,0.0183400734916757,24443
"BRONX","321000010020","PS 20 PO GEORGE J WERDAN III","NEW YORK CITY GEOGRAPHIC DISTRICT #10","Not Proficient",88.667,5,19.333,1.333,7.667,72.333,10.667,8,0,26.333,49,93.667,0,26.267,942.667,9.667,12.349,36.415,151513.022,27591790.311,82.559,0,0.00911660408481436,0.0160715764710795,8461961
"WESTCHESTER","662300010002","FAMILY SCHOOL 32","YONKERS CITY SCHOOL DISTRICT","Not Proficient",66,5.333,12,0,20,54.333,5.667,19,1,29,43.333,71.667,17.333,28.861,507.333,0,15.531,39.249,144025.204,1130696.452,91.71,0,0.00217533730418714,0.0107248132278337,199725
"BRONX","320900011413","BRONX HIGH SCHOOL FOR MEDICAL SCIENCE","NEW YORK CITY GEOGRAPHIC DISTRICT # 9","Not Proficient",70.667,1.333,4.333,0.667,34.667,56.333,7,0.667,0.333,12.667,56.333,71.667,1,23.578,454.667,34.333,15.86,27.116,110366.765,57206439.15,86.698,0,0.00911660408481436,0.0160715764710795,8461961
"QUEENS","342700010319","VILLAGE ACADEMY","NEW YORK CITY GEOGRAPHIC DISTRICT #27","Not Proficient",70,1,15.667,1,71.667,25.667,0.667,1.333,0,26.667,48,71.333,7.333,25.417,321.667,24,12.697,23.752,166494.618,80859671.503,84.136,0,0.00464932850969108,0.0126289441911748,8461961
"ERIE","140600010122","BENNETT PARK MONTESSORI SCHOOL","BUFFALO CITY SCHOOL DISTRICT","Not Proficient",70,2,1,1,69.333,6.667,1.333,16.667,4.333,23.667,49.333,75.667,10.333,21.444,691,4.667,9.254,26.953,137500.891,1290209.841,85.714,0,0.0041347794072196,0.0247089073220775,258989
"MONROE","261201060008","BAY TRAIL MIDDLE SCHOOL","PENFIELD CENTRAL SCHOOL DISTRICT","Not Proficient",10.333,3.333,1,0,4.333,5.333,3.333,84.667,2.667,8.667,48,15,1.333,22.5,1055.333,0.333,10.993,33.636,152100.934,79145.61,78.946,0,0.0033319274567693,0.0240602427005643,32181
"KINGS","332300010446","RIVERDALE AVENUE COMMUNITY SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT #23","Not Proficient",89,2.667,4,3,76,18,2,0.667,0,28,47.667,91.333,1.667,21.333,219,20,9.254,29.67,211119.129,118766488.584,80.789,0,0.00627668927886969,0.014459509017006,8461961
"BRONX","320900010088","PS 88 S SILVERSTEIN LITTLE SPARROW SCHOOL","NEW YORK CITY GEOGRAPHIC DISTRICT # 9","Not Proficient",83.333,0.333,16,0,31,68,0,0,0.333,17.667,56.667,84.333,0,19.333,145.333,8,8.898,26.339,55372.114,178966933.486,72.75,0,0.00911660408481436,0.0160715764710795,8461961
"ALBANY","010100010028","THOMAS S O'BRIEN ACADEMY OF SCIENCE & TECHNOLOGY","ALBANY CITY SCHOOL DISTRICT","Not Proficient",69.333,1,10,0,49,15.333,19.667,11,4.667,9,44,70.667,5.667,21.667,381,0,12.424,22.787,148092.007,595220.472,82.96,0,0.00344732389059765,0.0256382940716033,98425
"SUFFOLK","580403030002","SOUTHDOWN SCHOOL","HUNTINGTON UNION FREE SCHOOL DISTRICT","Not Proficient",47.667,2.667,23.667,0,5.333,53.667,1.333,36.667,2.333,14.333,49.333,59,0,22.667,320,0,11.429,19.471,88399.557,361893.75,89.829,0,0.00122526082516204,0.0147749527744588,36475
"SUFFOLK","580106030004","EDMUND W MILES MIDDLE SCHOOL","AMITYVILLE UNION FREE SCHOOL DISTRICT","Not Proficient",60,8,13.333,0,52,39.333,1.333,5.667,1.333,17.667,47,78,42.333,21.75,625.667,0.667,10.665,14.177,68235.898,126289.291,87.366,0,0.00122526082516204,0.0147749527744588,28534
"RICHMOND","353100010055","PS 55 HENRY M BOEHM","NEW YORK CITY GEOGRAPHIC DISTRICT #31","Not Proficient",27,8,2,0,0.667,9.667,2,86,0.333,23.667,48,34.667,0,26.333,518,0,11.684,13.839,91831.425,50212086.873,84.091,0,0.00350288597239946,0.0117805139819658,8461961
"NASSAU","280506060005","VERNON SCHOOL","OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT","Not Proficient",17.667,4,5,0,2.667,19.667,3,71.333,3.333,11,49.333,23.333,0,24,479,0,10.805,15.1,186662,106248.434,93.455,0,0.00141715697438313,0.0106720145400836,12910
"BRONX","320800010071","PS 71 ROSE E SCALA","NEW YORK CITY GEOGRAPHIC DISTRICT # 8","Not Proficient",63,12,6.667,0.667,4,61,7,27,0.667,22,48.667,74.667,0,26,1565,6.333,14.184,40.331,176676.945,16619719.489,85.097,0,0.00911660408481436,0.0160715764710795,8461961
"QUEENS","342900010052","PS 52","NEW YORK CITY GEOGRAPHIC DISTRICT #29","Not Proficient",66.333,1.667,4,1,87.667,9,1.333,0.667,0.667,23,49.667,68,0.333,24.667,385.333,9,11.677,25.428,14266.327,67499639.273,91.353,0,0.00464932850969108,0.0126289441911748,8461961
"ERIE","140600010039","DR MARTIN LUTHER KING, JR MULTICULTURAL INSTITUTE","BUFFALO CITY SCHOOL DISTRICT","Not Proficient",87.667,1.333,0.667,1,91,5.667,0.333,1.667,1,22.667,51,92.667,27.333,23.333,350.333,2,10.304,32.959,137022.768,2544819.22,85.286,0,0.0041347794072196,0.0247089073220775,258989
"NIAGARA","401501060002","WILSON ELEMENTARY SCHOOL","WILSON CENTRAL SCHOOL DISTRICT","Not Proficient",33,11.667,1,1,0.667,3,0,93,2,16,44.667,47.333,4.667,20,344.333,0,10.989,27.742,100230.713,66993.224,92.471,0,0.0201076253172572,0.0939633382386482,8497
"NASSAU","280213020001","JAMES A DEVER SCHOOL","VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT","Not Proficient",13.333,3,4.333,1,12,23,11.333,51.333,1.333,15.667,49.333,18,1.333,21.333,439.333,0,11.076,42.791,19824.145,100167.678,93.897,0,0.00141715697438313,0.0106720145400836,7300146.85012391
"NASSAU","280300010002","EAST ELEMENTARY SCHOOL","LONG BEACH CITY SCHOOL DISTRICT","Not Proficient",24.333,3.333,6.333,0,9.667,24.333,4,58.667,3,14.667,47,31.667,1.333,21,308.667,0,10.404,23.358,168631.444,489421.166,91.889,0,0.00141715697438313,0.0106720145400836,38773
"QUEENS","342400010091","PS 91 RICHARD ARKWRIGHT","NEW YORK CITY GEOGRAPHIC DISTRICT #24","Not Proficient",60.667,12.667,9,0,2.333,51.333,3.667,42,0.333,23.667,48.333,73.667,0,26.333,629.333,3,11.106,21.774,103356.34,41329228.284,84.951,0,0.00464932850969108,0.0126289441911748,8461961
"ORLEANS","450801060002","OAK ORCHARD SCHOOL","MEDINA CENTRAL SCHOOL DISTRICT","Not Proficient",50,4,2.333,0.667,6,7.333,1,76.333,8.667,12.667,49.333,61.667,0.667,19.333,349.667,0,8.392,19.569,133614.091,88538.608,90.871,0,0.00167389956602604,0.0155849110591826,10361
"KINGS","332200010315","PS 315","NEW YORK CITY GEOGRAPHIC DISTRICT #22","Not Proficient",82.667,4.667,12.667,1,66.667,20.667,8,3.667,0,25,50.667,87.333,1,28.333,634.333,3.667,13.691,22.628,123888.402,41003459.275,81.513,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","331600010335","PS 335 GRANVILLE T WOODS","NEW YORK CITY GEOGRAPHIC DISTRICT #16","Not Proficient",86.667,3.333,4.667,0,80.667,16.333,0.333,2.667,0,24.667,47.667,90,0,20.667,273,26,9.1,34.203,181253.31,95274216.117,87.106,0,0.00627668927886969,0.014459509017006,8461961
"MONROE","261001060003","LEO BERNABI SCHOOL","SPENCERPORT CENTRAL SCHOOL DISTRICT","Not Proficient",15.333,6.667,0,0,2,3.333,0.667,89.667,4.333,14.667,46,25,1,18.333,304.667,0,9.521,26.206,153406.403,233737.418,86.826,0,0.0033319274567693,0.0240602427005643,24423
"CHAUTAUQUA","060800010004","SCHOOL 4","DUNKIRK CITY SCHOOL DISTRICT","Not Proficient",61.667,2,11.333,0,6.667,45.667,0,41.333,6.667,6,50.333,70.333,0.667,20,200.333,3.667,10.732,18.525,141565.37,217472.546,83.44,0,0.00246834866563439,0.0226978777666454,13515
"QUEENS","342900011327","EAGLE ACADEMY FOR YOUNG MEN III","NEW YORK CITY GEOGRAPHIC DISTRICT #29","Not Proficient",54,11.667,0,1.333,88.667,4,1,2,2.667,24.667,0,65.667,3.333,24.75,419.667,22,13.538,14.158,149056.412,61977428.912,83.903,0,0.00464932850969108,0.0126289441911748,8461961
"MONROE","261600010002","SCHOOL 2-CLARA BARTON","ROCHESTER CITY SCHOOL DISTRICT","Not Proficient",90,0.667,3,0,80.667,13,1.333,4.667,0,21.667,49.333,97,3,20.2,360.333,2.333,9.827,33.435,81657.806,2397568.918,94.152,0,0.0033319274567693,0.0240602427005643,210291
"NASSAU","280223030004","WANTAGH SCHOOL","WANTAGH UNION FREE SCHOOL DISTRICT","Not Proficient",4.667,1,1.333,0,0,7,1.667,88,2.667,15,51.333,6.667,0,23.333,558.667,0,10.475,25.814,89027.67,126717.78,87.237,0,0.00141715697438313,0.0106720145400836,17249
"OSWEGO","460801060003","CENTRAL SQUARE INTERMEDIATE SCHOOL","CENTRAL SQUARE CENTRAL SCHOOL DISTRICT","Not Proficient",40.667,7,0,0.667,0.333,2.333,0.667,92.667,4,11.667,50.667,49.667,1,22.333,323.333,0,16.167,38.489,66168.389,231664.948,93.191,0,0.00174421016819762,0.018001377444757,25723
"ULSTER","622002060005","ELLENVILLE MIDDLE SCHOOL","ELLENVILLE CENTRAL SCHOOL DISTRICT","Not Proficient",54.333,5.667,5.667,0.333,13.667,31.333,2.333,51.333,1.333,18.667,49.667,66.333,13.667,22.867,375,1,13.554,23.854,96341.645,115810.667,96.125,0,0.00163208775380183,0.0150322705742223,12762
"ERIE","141101060004","GRIFFITH INSTITUTE MIDDLE SCHOOL","SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT","Not Proficient",23.667,9,0,1,0,2.667,1,93,2,11,48.667,36,2.333,18.667,431,1.333,12.084,36.611,133284.262,81635.731,93.289,0,0.0041347794072196,0.0247089073220775,13136
"BRONX","321200010536","PS 536","NEW YORK CITY GEOGRAPHIC DISTRICT #12","Not Proficient",86.667,2.333,24.333,1.667,20.667,71.333,5,1,0,19,48,89,0,20.667,310.333,12.667,11.494,15.639,199202.091,83812656.284,86.545,0,0.00911660408481436,0.0160715764710795,8461961
"NASSAU","280405020001","GARDEN CITY PARK SCHOOL","NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","Not Proficient",23,5.667,8.667,0,1.333,29.333,38.333,29,1.333,16.333,54.667,30.667,0,17.333,233.333,0,9.091,18.563,97503.868,144248.571,93.257,0,0.00141715697438313,0.0106720145400836,2711003.91451245
"QUEENS","342800010055","PS 55 MAURE","NEW YORK CITY GEOGRAPHIC DISTRICT #28","Not Proficient",75,9.333,8.333,7.333,11.333,24.333,54.667,1,0.667,19.333,52.333,84.667,0,27.667,394.667,1.333,11.723,31.832,194272.74,65903364.02,91.268,0,0.00464932850969108,0.0126289441911748,8461961
"WASHINGTON","640601020001","FORT EDWARD SCHOOL","FORT EDWARD UNION FREE SCHOOL DISTRICT","Not Proficient",47.667,8.333,0,0,1,2.667,0,92,4,14,50,59.333,6.667,18.931,467.667,0,9.416,36.3,49423,20852.459,92.63,0,0.00124549747858801,0.00906427599455695,3276
"KINGS","331300861056","UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN",NA,"Not Proficient",75.667,0.667,3.667,0.667,78.667,16.667,2.667,1,0.333,24,41,80.333,9.333,21,227.333,15.333,10.825,26.75,164651.34,91535.191,80.541,1,0.00627668927886969,0.014459509017006,8462390.30990762
"BRONX","321000010080","JHS 80 THE MOSHOLU PARKWAY","NEW YORK CITY GEOGRAPHIC DISTRICT #10","Not Proficient",83.667,3.333,31.333,0.667,15.333,66,11.667,5.667,0,26.333,44.667,87.667,4.333,33.917,624.333,24.667,13.772,32.235,157148.96,41660215.163,79.759,0,0.00911660408481436,0.0160715764710795,8461961
"BRONX","321200010195","PS 195","NEW YORK CITY GEOGRAPHIC DISTRICT #12","Not Proficient",85,0.333,25.333,1,18.333,77.333,2.333,0.333,0,23.333,50,86,0,28.333,763.333,1.333,12.378,22.404,148061.527,34074053.712,72.579,0,0.00911660408481436,0.0160715764710795,8461961
"BRONX","320800010424","HUNTS POINT SCHOOL (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT # 8","Not Proficient",90.333,2.333,23.333,0.333,26,72.333,0,0.667,0,31,47.333,93,4.333,27.917,338.667,10.667,12.241,29.475,121671.058,76800770.669,71.077,0,0.00911660408481436,0.0160715764710795,8461961
"KINGS","331500010051","MS 51 WILLIAM ALEXANDER","NEW YORK CITY GEOGRAPHIC DISTRICT #15","Not Proficient",22.333,2.333,2,0,11.333,18.333,12.333,56.333,1.333,16,56.667,24.333,0,28.75,1120,12.667,17.231,29.556,116135.834,23223090.179,89.213,0,0.00627668927886969,0.014459509017006,8461961
"KINGS","331300010305","PS 305 DR PETER RAY","NEW YORK CITY GEOGRAPHIC DISTRICT #13","Not Proficient",88.667,3.667,9.667,3.333,77.333,11.333,5,2.667,0.333,22.667,47.333,92.333,1.667,22.333,156.667,14,10.444,20.954,101706.846,166020389.362,79.273,0,0.00627668927886969,0.014459509017006,8461961
"QUEENS","342500011252","QUEENS SCHOOL OF INQUIRY (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #25","Not Proficient",46.667,12.333,2,0,16.333,24,39.333,18,1.667,15.333,48.667,59,1.333,21.167,567.333,27.667,14.303,10.192,133806.777,45845818.449,84.366,0,0.00464932850969108,0.0126289441911748,8461961
"NASSAU","280226030002","ISLAND TREES MIDDLE SCHOOL","ISLAND TREES UNION FREE SCHOOL DISTRICT","Not Proficient",13.667,4.333,3,0,1,15,8.333,75.667,0,11.667,50.333,19.333,1.333,23.617,733,1.333,13.089,28.6,111925,76976.808,83.317,0,0.00141715697438313,0.0106720145400836,15290
"ESSEX","151102040001","LAKE PLACID JUNIOR-SENIOR HIGH SCHOOL","LAKE PLACID CENTRAL SCHOOL DISTRICT","Not Proficient",24.333,7.667,0,0,0.667,0.333,2.333,94,2.333,15,52,37,4.333,13.488,370.667,3,8.489,14.487,130375.444,44455.036,93.925,0,0.00131094875382144,0.00896937665163998,6197
"KINGS","332000010062","JHS 62 DITMAS","NEW YORK CITY GEOGRAPHIC DISTRICT #20","Not Proficient",82.333,4.333,24,0,25,31.667,30.333,13,0,19,49.333,87,1,29,1240.667,13.333,13.888,21.66,78746.907,20964423.16,87.385,0,0.00627668927886969,0.014459509017006,8461961
"ONONDAGA","421800010011","MEACHEM ELEMENTARY SCHOOL","SYRACUSE CITY SCHOOL DISTRICT","Not Proficient",66.667,3,0,2,60.667,6,1.667,20.333,9,19.667,46.667,71.333,27,23.667,369.667,0.667,10.98,35.47,72221.413,1154231.74,93.125,0,0.00313128939215896,0.0227317594274116,144350
"KINGS","332300010073","PS 73 THOMAS S BOYLAND","NEW YORK CITY GEOGRAPHIC DISTRICT #23","Not Proficient",83.333,0.333,5,0,81.333,16.667,1.667,0.667,0,28.333,45,84.667,4.667,12.5,108,30.333,8.308,34.704,93357.53,240832046.296,84.807,0,0.00627668927886969,0.014459509017006,8461961
"WESTCHESTER","660407060009","HIGHVIEW SCHOOL","GREENBURGH CENTRAL SCHOOL DISTRICT","Not Proficient",46.667,8.667,8.667,0,34,37,8.667,19,1,19.333,52.667,58,0.667,23.667,311.333,0,12.972,40.088,110349.889,205718.415,86.851,0,0.00217533730418714,0.0107248132278337,21772
"ONONDAGA","420303060010","NORTH SYRACUSE JUNIOR HIGH SCHOOL","NORTH SYRACUSE CENTRAL SCHOOL DISTRICT","Not Proficient",25.667,7.667,0,0.667,4.667,3,1.667,86,4,11.667,49.667,35.667,6.667,25.783,1443,0.333,13.965,31.811,50696.691,102604.99,90.098,0,0.00313128939215896,0.0227317594274116,59809
"QUEENS","342900010156","PS 156 LAURELTON","NEW YORK CITY GEOGRAPHIC DISTRICT #29","Not Proficient",69.333,9,3.667,0,90.333,6,2.333,0.667,0.333,18.667,48.667,78,2.333,25.2,316.333,13,9.684,30.283,124338.181,82222953.635,93.174,0,0.00464932850969108,0.0126289441911748,8461961
"CHAUTAUQUA","061700010007","MILTON J FLETCHER ELEMENTARY SCHOOL","JAMESTOWN CITY SCHOOL DISTRICT","Not Proficient",63.667,0.667,0,0,3.667,16.333,0,71.333,8.333,11.667,46,71,3.333,18,370.333,1,8.612,31.819,118135.648,229420.342,85.695,0,0.00246834866563439,0.0226978777666454,31864
"SUFFOLK","580406060009","THOMAS J LAHEY ELEMENTARY SCHOOL","HARBORFIELDS CENTRAL SCHOOL DISTRICT","Not Proficient",8.667,1.333,1.333,0,4.333,9.667,4.667,77.333,4,16.333,49.667,11.667,0,24,713,0,12.364,44.287,105955.843,101995.792,95.108,0,0.00122526082516204,0.0147749527744588,18792
"ROCKLAND","500101060008","NEW CITY ELEMENTARY SCHOOL","CLARKSTOWN CENTRAL SCHOOL DISTRICT","Not Proficient",7,2,3,0,1.667,15,13.333,68,2.333,16.333,48.333,10.667,0,21.667,294.667,0,10.914,21.75,95070.635,639251.131,86.93,0,0.00284801386331875,0.0122543803279727,49698
"SUFFOLK","580912060002","EASTPORT ELEMENTARY SCHOOL","EASTPORT-SOUTH MANOR CSD","Not Proficient",5.333,1,1.333,0,0,4,1,94.667,0,15.667,49,8.667,0,22.667,607.333,0,11.831,17.538,86021.041,166684.413,72.824,0,0.00122526082516204,0.0147749527744588,19903
"BROOME","031502060005","JOHNSON CITY MIDDLE SCHOOL","JOHNSON CITY CENTRAL SCHOOL DISTRICT","Not Proficient",57.667,7.333,2.667,0.667,15,8,6.667,64,6.333,16.333,47.667,67.667,8,20.083,582.667,0,12.853,23.201,129374.681,85690.503,90.104,0,0.00300636839412101,0.0278679305505596,19229
"RICHMOND","353100010065","PS 65 ACADEMY OF INNOVATIVE LEARNING (THE)","NEW YORK CITY GEOGRAPHIC DISTRICT #31","Not Proficient",50,10.333,2.667,0,22.667,40.333,4.333,26.667,6,22.333,49.667,60.333,0,27,307.333,1.333,11.108,31.908,146654.698,84630784.165,79.35,0,0.00350288597239946,0.0117805139819658,8461961
"BRONX","321200860870","BRONX LIGHTHOUSE CHARTER SCHOOL",NA,"Not Proficient",71.667,15.333,7.333,0,37,61.333,0.333,0,1,16,52.667,83.667,12,21.85,605.667,17.333,13.072,30.881,95541.425,34357.182,85.271,1,0.00911660408481436,0.0160715764710795,5249461.96697466
"GREENE","190501040003","EDWARD J ARTHUR ELEMENTARY SCHOOL","COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT","Not Proficient",34.333,3,0.333,0,2.333,4,1,89.333,2.667,10.333,44.333,41.333,0,18,180.667,0,9.679,26.994,186046.781,144265.683,86.999,0,0.00205537872641411,0.0111964051675716,12617
"BRONX","320900010145","JHS 145 ARTURO TOSCANINI","NEW YORK CITY GEOGRAPHIC DISTRICT # 9","Not Proficient",78.667,1,36.333,0,30.667,67.333,1,0.667,0,24.667,43.333,79.667,0.667,27,356.667,20.667,11.505,24.544,96400.859,72924843.925,80.214,0,0.00911660408481436,0.0160715764710795,8461961
"NASSAU","280521030008","JOHN F KENNEDY MIDDLE SCHOOL","BETHPAGE UNION FREE SCHOOL DISTRICT","Not Proficient",10.333,3.667,1,0,0.333,11.333,9,78.333,0.667,13.667,47.667,15.667,1.667,18.55,691.333,0,10.746,31.765,179035.485,112876.085,95.786,0,0.00141715697438313,0.0106720145400836,18754
"TOMPKINS","610501040001","GROTON JUNIOR/SENIOR HIGH SCHOOL","GROTON CENTRAL SCHOOL DISTRICT","Not Proficient",34.333,9.333,0,0,1.667,2.333,0,94.333,1.667,20.667,49,45,8,17.768,436,1,11.784,37.337,164776.487,38341.743,90.588,0,0.00121801511489623,0.0209556143783328,6237
"BRONX","320700860915","BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL",NA,"Not Proficient",50.333,7,11,1,27.667,67.333,1.333,0.667,1.667,12,100,86,2.333,23,328.667,9.333,12.641,29.417,114699.012,63313.387,75.975,1,0.00911660408481436,0.0160715764710795,3868296.35706726
"LIVINGSTON","240901040002","MOUNT MORRIS ELEMENTARY SCHOOL","MOUNT MORRIS CENTRAL SCHOOL DISTRICT","Not Proficient",64,3.333,7.333,0,5,22,1.667,69.333,2,17.333,47.333,72.667,9,18.667,243,0,10.414,26.871,132377.142,47646.091,88.186,0,0.00101203924360125,0.0131131812695367,5847
