ENTITY_CD,ENTITY_NAME,YEAR,PK,PKHALF,PKFULL,KHALF,KFULL,1,2,3,4,5,6,7,8,9,10,11,12,UGE,UGS
280403030009,ROSLYN MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,255,232,280,0,0,0,0,0,1
280404030000,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,2016,173,0,173,0,391,425,416,453,381,395,428,374,411,407,429,382,376,12,3
280404030002,GUGGENHEIM ELEMENTARY SCHOOL,2016,0,0,0,0,93,112,109,90,85,68,0,0,0,0,0,0,0,7,0
280404030004,MANORHAVEN ELEMENTARY SCHOOL,2016,0,0,0,0,80,84,79,79,67,77,0,0,0,0,0,0,0,0,0
280404030005,JOHN J DALY ELEMENTARY SCHOOL,2016,71,0,71,0,69,61,60,81,80,79,0,0,0,0,0,0,0,0,0
280404030006,SOUTH SALEM ELEMENTARY SCHOOL,2016,0,0,0,0,73,61,68,92,59,59,0,0,0,0,0,0,0,0,0
280404030007,JOHN PHILIP SOUSA ELEMENTARY SCHOOL,2016,0,0,0,0,76,107,100,111,90,112,0,0,0,0,0,0,0,0,0
280404030008,CARRIE PALMER WEBER MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,428,374,411,0,0,0,0,5,0
280404030009,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,407,429,382,376,0,3
280405020000,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,2016,54,54,0,0,200,220,253,237,257,245,254,0,0,0,0,0,0,11,1
280405020001,GARDEN CITY PARK SCHOOL,2016,0,0,0,0,33,39,40,42,33,42,40,0,0,0,0,0,0,0,0
280405020002,NEW HYDE PARK ROAD SCHOOL,2016,0,0,0,0,83,52,82,73,84,73,93,0,0,0,0,0,0,2,1
280405020003,HILLSIDE GRADE SCHOOL,2016,0,0,0,0,50,83,83,67,84,75,64,0,0,0,0,0,0,9,0
280405020004,MANOR OAKS WILLIAM BOWIE SCHOOL,2016,0,0,0,0,34,46,48,55,56,55,57,0,0,0,0,0,0,0,0
280406030000,MANHASSET UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,195,230,227,233,223,230,273,265,314,280,287,279,277,5,11
280406030002,MANHASSET SECONDARY SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,280,287,279,277,0,8
280406030003,MUNSEY PARK ELEMENTARY SCHOOL,2016,0,0,0,0,111,125,117,122,129,122,141,0,0,0,0,0,0,0,0
280406030004,SHELTER ROCK ELEMENTARY SCHOOL,2016,0,0,0,0,84,105,110,111,94,108,132,0,0,0,0,0,0,5,0
280406030005,MANHASSET MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,265,314,0,0,0,0,0,3
280407030000,GREAT NECK UNION FREE SCHOOL DISTRICT,2016,234,234,0,0,354,396,435,433,431,441,502,513,511,548,579,603,600,17,31
280407030006,E M BAKER SCHOOL,2016,0,0,0,0,96,92,115,116,98,107,0,0,0,0,0,0,0,0,0
280407030007,JOHN F KENNEDY SCHOOL,2016,0,0,0,0,72,64,87,90,72,95,0,0,0,0,0,0,0,8,0
280407030008,LAKEVILLE ELEMENTARY SCHOOL,2016,0,0,0,0,0,140,130,141,159,159,0,0,0,0,0,0,0,0,0
280407030009,EARLY CHILDHOOD CENTER,2016,227,227,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280407030010,SADDLE ROCK SCHOOL,2016,0,0,0,0,69,100,103,86,102,80,0,0,0,0,0,0,0,5,0
280407030012,GREAT NECK NORTH MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,249,243,238,0,0,0,0,4,5
280407030013,GREAT NECK SOUTH MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,253,270,272,0,0,0,0,0,0
280407030014,GREAT NECK SOUTH HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,276,303,306,317,0,0
280407030015,GREAT NECK NORTH HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,282,265,0,26
280407030016,VILLAGE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,15,18,0,0
280409030000,HERRICKS UNION FREE SCHOOL DISTRICT,2016,55,55,0,0,263,245,279,265,279,296,283,331,298,300,359,316,350,10,17
280409030001,CENTER STREET SCHOOL,2016,0,0,0,0,74,72,92,87,93,91,0,0,0,0,0,0,0,1,0
280409030002,DENTON AVENUE SCHOOL,2016,0,0,0,0,103,102,105,107,108,106,0,0,0,0,0,0,0,0,0
280409030004,SEARINGTOWN SCHOOL,2016,0,0,0,0,86,71,82,71,78,99,0,0,0,0,0,0,0,6,0
280409030007,HERRICKS MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,283,331,298,0,0,0,0,3,5
280409030008,HERRICKS HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,300,359,316,350,0,12
280410030000,MINEOLA UNION FREE SCHOOL DISTRICT,2016,156,102,54,0,203,202,207,228,231,194,218,205,209,179,205,198,184,13,19
280410030002,HAMPTON STREET SCHOOL,2016,53,53,0,0,96,107,104,0,0,0,0,0,0,0,0,0,0,0,0
280410030003,JACKSON AVENUE SCHOOL,2016,0,0,0,0,0,0,0,228,231,0,0,0,0,0,0,0,0,10,0
280410030004,MEADOW DRIVE SCHOOL,2016,49,49,0,0,107,95,103,0,0,0,0,0,0,0,0,0,0,0,0
280410030006,MINEOLA HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,209,179,205,198,184,0,19
280410030007,MINEOLA MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,194,218,205,0,0,0,0,0,3,0
280411030000,CARLE PLACE UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,113,99,109,99,96,91,104,112,113,102,108,109,107,5,3
280411030001,CHERRY LANE SCHOOL,2016,0,0,0,0,113,99,109,0,0,0,0,0,0,0,0,0,0,0,0
280411030002,RUSHMORE AVENUE SCHOOL,2016,0,0,0,0,0,0,0,99,96,91,104,0,0,0,0,0,0,5,0
280411030003,CARLE PLACE MIDDLE SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,112,113,102,108,109,107,0,3
280501060000,NORTH SHORE CENTRAL SCHOOL DISTRICT,2016,0,0,0,0,186,173,166,189,195,210,208,244,216,208,216,242,226,1,7
280501060001,GLEN HEAD ELEMENTARY SCHOOL,2016,0,0,0,0,56,60,54,67,71,73,0,0,0,0,0,0,0,0,0
280501060002,GLENWOOD LANDING ELEMENTARY SCHOOL,2016,0,0,0,0,72,56,66,68,66,72,0,0,0,0,0,0,0,0,0
280501060003,SEA CLIFF ELEMENTARY SCHOOL,2016,0,0,0,0,58,57,46,54,58,65,0,0,0,0,0,0,0,1,0
280501060004,NORTH SHORE SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,208,216,242,226,0,6
280501060005,NORTH SHORE MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,208,244,216,0,0,0,0,0,1
280502060000,SYOSSET CENTRAL SCHOOL DISTRICT,2016,0,0,0,0,367,433,437,452,421,477,520,518,514,455,564,539,526,7,17
280502060001,WALT WHITMAN ELEMENTARY SCHOOL,2016,0,0,0,0,47,48,43,36,41,41,0,0,0,0,0,0,0,0,0
280502060002,WILLITS ELEMENTARY SCHOOL,2016,0,0,0,0,45,53,53,62,42,61,0,0,0,0,0,0,0,0,0
280502060003,BERRY HILL ELEMENTARY SCHOOL,2016,0,0,0,0,43,58,76,74,60,75,0,0,0,0,0,0,0,2,0
280502060004,BAYLIS ELEMENTARY SCHOOL,2016,0,0,0,0,63,79,72,68,69,69,0,0,0,0,0,0,0,2,0
280502060006,ROBBINS LANE ELEMENTARY SCHOOL,2016,0,0,0,0,66,78,61,73,91,77,0,0,0,0,0,0,0,0,0
280502060007,SOUTH GROVE ELEMENTARY SCHOOL,2016,0,0,0,0,57,65,71,73,54,78,0,0,0,0,0,0,0,0,0
280502060010,VILLAGE ELEMENTARY SCHOOL,2016,0,0,0,0,46,52,61,66,64,76,0,0,0,0,0,0,0,0,0
280502060011,H B THOMPSON MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,286,284,266,0,0,0,0,3,4
280502060012,SOUTH WOODS MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,234,234,248,0,0,0,0,0,0
280502060014,SYOSSET SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,455,564,539,526,0,13
280503060000,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,2016,0,0,0,0,134,160,129,148,155,160,150,167,183,150,198,159,185,9,0
280503060001,BAYVILLE ELEMENTARY SCHOOL,2016,0,0,0,0,63,83,50,72,58,70,0,0,0,0,0,0,0,9,0
280503060002,LOCUST VALLEY MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,150,167,183,2,0,0,0,0,0
280503060003,LOCUST VALLEY HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,148,198,159,185,0,0
280503060004,LOCUST VALLEY ELEMENTARY SCHOOL,2016,0,0,0,0,71,77,79,76,97,90,0,0,0,0,0,0,0,0,0
280504060000,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,2016,0,0,0,0,293,378,355,397,348,381,380,389,392,359,434,342,386,9,22
280504060001,PASADENA ELEMENTARY SCHOOL,2016,0,0,0,0,0,97,89,84,100,0,0,0,0,0,0,0,0,0,0
280504060004,PARKWAY SCHOOL,2016,0,0,0,0,0,86,82,93,91,0,0,0,0,0,0,0,0,0,0
280504060006,H B MATTLIN MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,185,196,188,189,0,0,0,0,4,6
280504060010,PLAINVIEW-OLD BETHPAGE/JFK HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,359,434,342,386,0,13
280504060012,OLD BETHPAGE SCHOOL,2016,0,0,0,0,0,76,86,96,71,0,0,0,0,0,0,0,0,0,0
280504060014,PLAINVIEW-OLD BETHPAGE MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,196,184,201,203,0,0,0,0,2,3
280504060015,STRATFORD ROAD SCHOOL,2016,0,0,0,0,1,119,98,124,86,0,0,0,0,0,0,0,0,3,0
280504060016,PLAINVIEW-OLD BETHPAGE KINDERGARTEN CENTER,2016,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280506060000,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,2016,36,36,0,0,114,112,116,113,121,103,119,138,118,122,135,129,110,5,14
280506060002,OYSTER BAY HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,138,118,122,135,129,110,0,14
280506060003,THEODORE ROOSEVELT SCHOOL,2016,36,36,0,0,114,112,116,0,0,0,0,0,0,0,0,0,0,0,0
280506060005,VERNON SCHOOL,2016,0,0,0,0,0,0,0,113,121,103,119,0,0,0,0,0,0,5,0
280515030000,JERICHO UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,160,166,186,207,231,220,240,242,219,252,299,267,285,17,8
280515030001,CANTIAGUE ELEMENTARY SCHOOL,2016,0,0,0,0,52,57,66,61,90,79,0,0,0,0,0,0,0,1,0
280515030002,GEORGE A JACKSON SCHOOL,2016,0,0,0,0,59,61,66,90,74,82,0,0,0,0,0,0,0,6,0
280515030003,ROBERT SEAMAN ELEMENTARY SCHOOL,2016,0,0,0,0,49,48,54,56,67,59,0,0,0,0,0,0,0,5,0
280515030005,JERICHO SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,252,299,267,285,0,7
280515030006,JERICHO MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,240,242,219,0,0,0,0,5,1
280517030000,HICKSVILLE UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,360,367,381,372,405,384,397,382,393,454,437,401,447,28,22
280517030001,BURNS AVENUE SCHOOL,2016,0,0,0,0,39,53,49,34,52,47,0,0,0,0,0,0,0,0,0
280517030002,DUTCH LANE SCHOOL,2016,0,0,0,0,46,35,37,32,39,35,0,0,0,0,0,0,0,21,0
280517030004,FORK LANE SCHOOL,2016,0,0,0,0,36,52,49,44,48,46,0,0,0,0,0,0,0,0,0
280517030005,LEE AVENUE SCHOOL,2016,0,0,0,0,85,64,71,78,97,99,0,0,0,0,0,0,0,0,0
280517030006,OLD COUNTRY ROAD SCHOOL,2016,0,0,0,0,54,39,53,56,56,51,0,0,0,0,0,0,0,0,0
280517030008,WOODLAND AVENUE SCHOOL,2016,0,0,0,0,39,60,56,54,52,39,0,0,0,0,0,0,0,0,0
280517030010,HICKSVILLE HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,454,437,401,447,0,15
280517030011,HICKSVILLE MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,397,382,393,0,0,0,0,7,7
280517030013,EAST STREET SCHOOL,2016,0,0,0,0,61,64,66,74,61,67,0,0,0,0,0,0,0,0,0
280518030000,PLAINEDGE UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,190,236,195,206,229,208,231,241,267,237,257,243,265,15,15
280518030001,PLAINEDGE MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,231,241,267,0,0,0,0,8,4
280518030002,EASTPLAIN SCHOOL,2016,0,0,0,0,46,61,59,45,55,54,0,0,0,0,0,0,0,0,0
280518030003,JOHN H WEST SCHOOL,2016,0,0,0,0,64,77,68,77,84,84,0,0,0,0,0,0,0,1,0
280518030006,CHARLES E SCHWARTING SCHOOL,2016,0,0,0,0,80,98,68,84,90,70,0,0,0,0,0,0,0,6,0
280518030009,PLAINEDGE SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,237,257,243,265,0,11
280521030000,BETHPAGE UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,206,201,184,208,221,207,207,250,222,230,233,255,228,18,10
280521030002,CENTRAL BOULEVARD ELEMENTARY SCHOOL,2016,0,0,0,0,79,83,80,99,86,94,0,0,0,0,0,0,0,0,0
280521030003,CHARLES CAMPAGNE SCHOOL,2016,0,0,0,0,69,70,53,57,58,59,0,0,0,0,0,0,0,12,0
280521030004,KRAMER LANE ELEMENTARY SCHOOL,2016,0,0,0,0,58,48,51,52,77,54,0,0,0,0,0,0,0,0,0
280521030006,BETHPAGE SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,230,233,255,228,0,9
280521030008,JOHN F KENNEDY MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,207,250,222,0,0,0,0,6,1
280522030000,FARMINGDALE UNION FREE SCHOOL DISTRICT,2016,164,164,0,0,403,392,417,421,399,432,453,446,481,452,470,485,484,7,20
280522030001,ALBANY AVENUE ELEMENTARY SCHOOL,2016,0,0,0,0,111,93,102,104,84,109,0,0,0,0,0,0,0,4,0
280522030002,SALTZMAN EAST MEMORIAL ELEMENTARY SCHOOL,2016,0,0,0,0,92,103,88,105,107,90,0,0,0,0,0,0,0,0,0
280522030004,NORTHSIDE ELEMENTARY SCHOOL,2016,0,0,0,0,72,68,91,69,68,91,0,0,0,0,0,0,0,0,0
280522030006,WOODWARD PARKWAY ELEMENTARY SCHOOL,2016,0,0,0,0,128,128,136,143,140,142,0,0,0,0,0,0,0,0,0
280522030008,HOWITT SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,453,446,481,0,0,0,0,3,6
280522030009,FARMINGDALE SENIOR HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,452,470,485,484,0,14
280523030000,MASSAPEQUA UNION FREE SCHOOL DISTRICT,2016,0,0,0,0,504,491,486,497,538,509,563,561,608,516,586,612,589,26,38
280523030001,BIRCH LANE ELEMENTARY SCHOOL,2016,0,0,0,0,96,101,93,105,114,103,128,0,0,0,0,0,0,1,0
280523030003,EAST LAKE ELEMENTARY SCHOOL,2016,0,0,0,0,80,81,82,67,102,79,98,0,0,0,0,0,0,17,0
280523030004,FAIRFIELD ELEMENTARY SCHOOL,2016,0,0,0,0,75,84,75,87,96,89,72,0,0,0,0,0,0,2,0
280523030006,LOCKHART ELEMENTARY SCHOOL,2016,0,0,0,0,62,63,83,68,60,66,70,0,0,0,0,0,0,2,0
280523030007,UNQUA ELEMENTARY SCHOOL,2016,0,0,0,0,99,87,89,95,95,94,114,0,0,0,0,0,0,4,1
280523030010,BERNER MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,561,608,0,0,0,0,0,17
280523030011,MASSAPEQUA HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,612,589,0,20
280523030012,MCKENNA ELEMENTARY SCHOOL,2016,0,0,0,0,92,75,64,75,71,78,81,0,0,0,0,0,0,0,0
280523030014,MHS AMES CAMPUS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0
307500010000,NYC SPECIAL SCHOOLS - DISTRICT 75,2016,335,0,335,0,623,593,597,592,585,621,461,520,563,737,548,290,343,7835,8551
307500011035,P.S.  35,2016,0,0,0,0,1,1,2,3,11,8,5,5,12,84,54,35,39,0,47
307500011079,P.S.  79 HORAN SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,261
307500011094,P.S.  94,2016,0,0,0,0,20,25,11,5,2,5,2,6,4,0,0,0,0,258,53
307500011138,P.S. 138,2016,0,0,0,0,14,14,25,10,12,7,3,5,8,4,7,1,3,268,228
307500011169,P.S. 169 ROBERT F. KENNEDY SCHOOL,2016,0,0,0,0,14,8,17,14,22,18,19,19,35,1,5,4,3,147,23
307500011226,P.S. 226,2016,23,0,23,0,16,15,6,0,0,2,1,2,1,2,0,0,1,85,121
307500011721,PS 721M - MANHATTAN  OCCUPATIONAL TRAINING CENTER,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,3,1,5,153
307500011751,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,19,0,154
307500011811,PS 811M - MICKEY MANTLE SCHOOL,2016,17,0,17,0,13,14,17,28,25,34,21,20,14,0,0,0,0,122,22
307500012010,P.S.  10,2016,10,0,10,0,21,17,20,30,18,12,4,6,3,0,0,0,0,322,54
307500012012,P.S.  12 LEWIS AND CLARK SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,18,235
307500012017,P.S.  17,2016,0,0,0,0,9,24,21,8,5,8,17,23,37,0,0,0,0,237,32
307500012168,P.S. 168,2016,10,0,10,0,8,5,10,14,11,15,23,28,27,0,4,7,5,271,41
307500012176,P.S. 176,2016,24,0,24,0,22,27,20,16,3,11,22,8,7,0,1,0,0,354,335
307500012186,P.S. 186 WALTER J. DAMROSCH SCHOOL,2016,0,0,0,0,21,37,32,37,49,48,31,41,32,1,3,1,1,253,56
307500012188,P.S. 188,2016,28,0,28,0,4,0,0,0,4,0,2,6,6,9,7,5,7,235,169
307500012352,VIDA BOGART SCHOOL FOR ALL CHILDREN,2016,0,0,0,0,9,9,11,18,19,29,3,26,13,0,0,0,0,380,3
307500012721,PS 721X - STEVEN MCSWEENEY SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,17,0,524
307500012723,SCHOOL 723,2016,0,0,0,0,18,8,19,30,35,35,40,40,35,40,20,5,4,137,48
307500012754,JM RAPPORT SCHOOL FOR CAREER DEVELOPMENT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,133,54,24,15,0,280
307500012811,P.S. 811X,2016,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,5,6,0,615
307500013004,PS 4K,2016,20,0,20,0,6,7,3,9,6,7,0,0,0,0,0,0,0,301,0
307500013036,P.S.  36,2016,0,0,0,0,14,22,18,13,18,21,19,22,26,2,0,1,0,46,41
307500013053,P.S.  53,2016,0,0,0,0,28,4,2,1,0,3,8,6,8,1,3,2,1,152,239
307500013077,P.S.  77,2016,0,0,0,0,14,4,5,1,0,4,0,1,2,4,4,0,0,113,146
307500013140,P.S. 140,2016,0,0,0,0,8,11,17,12,18,15,14,15,15,0,0,0,0,103,31
307500013141,P.S. 141,2016,11,0,11,0,6,2,1,1,0,0,1,3,1,2,1,4,2,234,110
307500013231,P.S. 231,2016,0,0,0,0,8,2,9,15,12,20,2,2,2,0,0,0,0,234,36
307500013368,P.S. 368,2016,0,0,0,0,3,8,9,11,10,15,9,20,32,15,7,3,0,41,50
307500013369,P.S. 369 COY L. COX SCHOOL,2016,0,0,0,0,13,14,24,30,20,29,36,49,41,30,23,13,14,222,80
307500013370,P.S. 370,2016,0,0,0,0,3,6,5,11,7,14,4,0,0,1,4,3,3,93,78
307500013371,P.S. 371 LILLIAN L. RASHKIS SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,63,33,25,32,0,113
307500013372,P.S. 372 CHILDREN'S SCHOOL (THE),2016,36,0,36,0,76,78,75,74,76,75,0,0,0,0,0,0,0,42,3
307500013373,P.S. 373K - BROOKLYN TRANSITION CENTER,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,381
307500013396,P.S. 396,2016,0,0,0,0,20,3,2,4,0,0,0,0,1,0,0,0,0,230,56
307500013721,PS 721K - BROOKLYN,2016,0,0,0,0,3,8,0,0,0,0,0,0,1,1,1,0,1,20,495
307500013753,P.S. 753 SCHOOL FOR CAREER DEVELOPMENT,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,65,64,9,26,0,48
307500013771,P.S. 771,2016,0,0,0,0,17,8,14,12,12,8,8,8,12,7,5,2,3,282,36
307500013811,PS 811K - CONNIE LEKAS SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,6,1,4,1,2,1,4,16,296
307500014004,PS 4Q,2016,27,0,27,0,22,22,26,18,15,26,13,0,0,0,0,0,0,226,24
307500014009,WALTER REED SCHOOL,2016,0,0,0,0,40,33,28,30,36,22,21,23,31,0,0,0,0,320,71
307500014023,P.S.  23 AT HILLSIDE PSYCH HOSPITAL,2016,0,0,0,0,6,11,17,14,15,21,16,23,25,39,23,18,13,19,96
307500014075,ROBERT E. PEARY SCHOOL,2016,11,0,11,0,17,29,13,26,16,20,25,14,17,0,0,0,0,304,50
307500014177,P.S. 177,2016,0,0,0,0,1,1,2,0,2,3,1,0,1,0,0,0,0,95,392
307500014224,P.S. 224,2016,65,0,65,0,3,16,24,28,20,13,15,14,12,0,0,0,0,191,20
307500014233,P.S. 233,2016,0,0,0,0,13,7,1,0,0,1,1,3,1,2,6,4,6,53,351
307500014255,P.S. 255,2016,1,0,1,0,13,10,2,2,6,5,2,0,1,0,0,0,0,306,66
307500014256,P.S. 256,2016,7,0,7,0,1,4,11,6,8,3,8,16,26,30,38,20,13,133,116
307500014277,RIVERVIEW SCHOOL (THE),2016,0,0,0,0,15,3,1,0,0,1,4,0,5,0,0,0,0,119,52
307500014721,PS 721Q - QUEENS OCCUPATIONAL TRAINING CENTER,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,474
307500014752,QUEENS SCHOOL FOR CAREER DEVELOPMENT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,83,43,26,32,0,201
307500014811,PS 811Q,2016,0,0,0,0,9,5,2,3,3,1,3,3,5,7,7,4,5,112,247
307500014993,P.S. 993,2016,0,0,0,0,14,9,11,6,7,6,4,2,2,6,6,3,7,276,176
307500015025,PS/IS 25 SOUTH RICHMOND HS,2016,0,0,0,0,0,2,8,10,6,18,46,53,54,82,91,45,56,21,32
307500015037,P.S.  37,2016,24,0,24,0,15,23,5,5,4,3,1,0,0,1,2,0,0,203,99
307500015373,PS 373R,2016,21,0,21,0,45,37,51,37,52,34,0,3,0,0,0,0,0,189,27
307500015721,PS 721R - STATEN ISLAND OCCUPATIONAL TRAINING CENTER,2016,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,47,364
310100010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,2016,749,1,748,0,904,910,890,857,837,897,852,818,797,656,1000,820,743,18,32
310100010015,PS 15 ROBERTO CLEMENTE,2016,14,0,14,0,32,32,39,22,17,18,0,0,0,0,0,0,0,1,0
310100010019,PS 19 ASHER LEVY,2016,22,0,22,0,47,42,40,42,35,40,0,0,0,0,0,0,0,0,0
310100010020,PS 20 ANNA SILVER,2016,45,0,45,0,82,92,96,93,81,91,0,0,0,0,0,0,0,2,0
310100010034,PS 34 FRANKLIN D ROOSEVELT,2016,17,0,17,0,33,41,29,27,36,31,61,60,50,0,0,0,0,0,1
310100010063,STAR ACADEMY PS 63 (THE),2016,14,0,14,0,45,42,35,28,19,17,0,0,0,0,0,0,0,0,0
310100010064,PS 64 ROBERT SIMON,2016,19,0,19,0,36,39,36,33,42,48,0,0,0,0,0,0,0,3,0
310100010110,PS 110 FLORENCE NIGHTINGALE,2016,28,0,28,0,52,50,60,88,55,66,0,0,0,0,0,0,0,0,0
310100010134,PS 134 HENRIETTA SZOLD,2016,15,0,15,0,37,34,46,40,51,38,0,0,0,0,0,0,0,3,0
310100010137,PS 137 JOHN L BERNSTEIN,2016,10,0,10,0,23,17,19,20,29,35,0,0,0,0,0,0,0,1,0
310100010140,PS 140 NATHAN STRAUS,2016,14,0,14,0,26,25,28,30,34,30,69,46,72,0,0,0,0,0,2
310100010142,PS 142 AMALIA CASTRO,2016,22,0,22,0,55,57,52,43,67,59,0,0,0,0,0,0,0,2,0
310100010184,PS 184 SHUANG WEN,2016,36,0,36,0,64,73,77,61,63,76,84,77,51,0,0,0,0,0,2
310100010188,PS 188 ISLAND SCHOOL (THE),2016,29,0,29,0,51,48,51,43,41,54,54,60,62,0,0,0,0,0,0
310100010301,"TECHNOLOGY, ARTS AND SCIENCES STUDIO SCHOOL",2016,0,0,0,0,0,0,0,0,0,0,47,55,56,0,0,0,0,0,0
310100010315,EAST VILLAGE COMMUNITY SCHOOL (THE),2016,36,0,36,0,46,49,47,45,45,27,0,0,0,0,0,0,0,0,0
310100010332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,37,34,36,0,0,0,0,1,1
310100010345,"COLLABORATIVE ACAD OF SCIENCE, TECHNOLOGY AND LANGUAGE ARTS ED",2016,0,0,0,0,0,0,0,0,0,0,34,40,30,0,0,0,0,2,0
310100010361,CHILDREN'S WORKSHOP SCHOOL (THE),2016,32,0,32,0,47,44,38,34,25,43,0,0,0,0,0,0,0,0,0
310100010363,NEIGHBORHOOD SCHOOL,2016,16,0,16,0,59,62,38,44,39,56,0,1,0,0,0,0,0,0,0
310100010364,EARTH SCHOOL,2016,36,0,36,0,50,53,48,49,48,56,0,0,0,0,0,0,0,0,0
310100010378,SCHOOL FOR GLOBAL LEADERS,2016,0,0,0,0,0,0,0,0,0,0,100,81,77,0,0,0,0,1,6
310100010839,TOMPKINS SQUARE MIDDLE SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,127,124,121,0,0,0,0,0,0
310100011292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,2016,0,0,0,0,0,0,0,0,0,0,1,14,11,43,48,33,33,0,0
310100011448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,116,103,70,48,0,3
310100011450,EAST SIDE COMMUNITY SCHOOL,2016,0,0,0,0,0,0,0,0,0,0,96,104,93,103,95,99,89,0,0
