ENTITY_CD,ENTITY_NAME,YEAR,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS
142301060001,WINDOM ELEMENTARY SCHOOL,2015,103,18,21,4,1,0,0,0,1,0,14,2,8,1,543,94,14,2,129,22,310,53,270,47,137,24
142301060002,ORCHARD PARK MIDDLE SCHOOL,2015,127,10,17,1,1,0,3,0,20,2,22,2,26,2,1192,94,4,0,185,15,644,51,623,49,165,13
142301060003,EGGERT ROAD ELEMENTARY SCHOOL,2015,34,6,3,1,11,2,1,0,9,2,17,3,12,2,474,90,15,3,56,11,250,47,278,53,57,11
142301060005,SOUTH DAVIS ELEMENTARY SCHOOL,2015,19,5,1,0,0,0,0,0,0,0,4,1,11,3,339,94,6,2,48,13,192,53,168,47,29,8
142301060006,ORCHARD PARK HIGH SCHOOL,2015,133,9,21,1,2,0,11,1,24,2,19,1,23,1,1465,94,10,1,162,10,763,49,789,51,183,12
142301060007,ELLICOTT ROAD ELEMENTARY SCHOOL,2015,31,5,10,2,0,0,1,0,4,1,9,1,5,1,585,96,4,1,107,18,300,49,308,51,50,8
142500010000,TONAWANDA CITY SCHOOL DISTRICT,2015,661,38,174,10,9,1,8,0,34,2,74,4,10,1,1578,91,36,2,229,13,877,50,863,50,905,52
142500010003,FLETCHER ELEMENTARY SCHOOL,2015,100,40,30,12,2,1,2,1,2,1,9,4,3,1,233,92,4,2,31,12,136,54,117,46,141,56
142500010005,MULLEN ELEMENTARY SCHOOL,2015,115,43,29,11,4,2,1,0,7,3,10,4,2,1,240,91,5,2,59,22,133,50,132,50,159,60
142500010007,RIVERVIEW ELEMENTARY SCHOOL,2015,117,43,21,8,1,0,0,0,7,3,21,8,1,0,234,86,10,4,9,3,134,49,139,51,153,56
142500010009,TONAWANDA MIDDLE/HIGH SCHOOL,2015,329,35,94,10,2,0,5,1,18,2,34,4,4,0,871,92,17,2,130,14,474,50,475,50,452,48
142601030000,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2015,2381,34,656,9,170,2,49,1,425,6,442,6,117,2,5653,82,237,3,1340,19,3431,50,3492,50,3139,45
142601030002,ALEXANDER HAMILTON ELEMENTARY SCHOOL,2015,92,29,34,11,5,2,2,1,10,3,15,5,6,2,272,86,12,4,75,24,142,45,175,55,131,41
142601030003,BEN FRANKLIN MIDDLE SCHOOL,2015,162,35,52,11,22,5,4,1,38,8,23,5,5,1,373,81,15,3,109,24,241,53,217,47,223,49
142601030006,CHARLES A LINDBERGH ELEMENTARY SCHOOL,2015,114,24,22,5,8,2,3,1,14,3,33,7,8,2,399,84,18,4,78,16,236,50,239,50,137,29
142601030011,HERBERT HOOVER MIDDLE SCHOOL,2015,228,36,61,10,7,1,4,1,43,7,40,6,10,2,523,82,21,3,149,23,310,48,331,52,298,46
142601030013,HOLMES ELEMENTARY SCHOOL,2015,252,74,25,7,17,5,1,0,40,12,50,15,6,2,214,63,30,9,94,28,160,47,181,53,279,82
142601030019,THEODORE ROOSEVELT ELEMENTARY SCHOOL,2015,145,51,29,10,7,2,1,0,13,5,32,11,9,3,219,77,11,4,41,14,147,52,138,48,179,63
142601030020,THOMAS A EDISON ELEMENTARY SCHOOL,2015,121,26,36,8,10,2,1,0,18,4,16,3,6,1,408,87,22,5,117,25,222,47,249,53,165,35
142601030022,KENMORE MIDDLE SCHOOL,2015,194,35,56,10,8,1,11,2,26,5,38,7,17,3,451,81,12,2,89,16,254,46,301,54,255,46
142601030023,BEN FRANKLIN ELEMENTARY SCHOOL,2015,240,43,76,14,34,6,4,1,55,10,41,7,7,1,414,75,33,6,107,19,276,50,278,50,321,58
142601030024,HERBERT HOOVER ELEMENTARY SCHOOL,2015,175,30,52,9,18,3,0,0,20,3,36,6,7,1,510,87,16,3,84,14,297,50,292,50,236,40
142601030025,KENMORE EAST SENIOR HIGH SCHOOL,2015,246,26,92,10,14,2,5,1,54,6,31,3,16,2,806,87,17,2,172,19,474,51,455,49,359,39
142601030026,KENMORE WEST SENIOR HIGH SCHOOL,2015,412,31,121,9,20,2,13,1,94,7,87,7,20,2,1064,81,30,2,225,17,672,51,636,49,556,43
142601860031,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,2015,1388,72,224,12,47,2,11,1,692,36,526,27,24,1,526,27,155,8,233,12,971,50,963,50,1668,86
142801060000,WEST SENECA CENTRAL SCHOOL DISTRICT,2015,1953,29,454,7,37,1,25,0,193,3,207,3,86,1,6049,91,123,2,882,13,3266,49,3417,51,2555,38
142801060001,POTTERS ROAD SCHOOL,2015,150,44,30,9,1,0,2,1,14,4,15,4,4,1,291,85,15,4,57,17,168,49,173,51,192,56
142801060003,ALLENDALE ELEMENTARY SCHOOL,2015,131,33,12,3,2,1,1,0,4,1,8,2,3,1,372,93,10,3,58,15,192,48,206,52,152,38
142801060005,EAST MIDDLE SCHOOL,2015,264,30,71,8,9,1,4,0,41,5,24,3,13,1,773,89,14,2,112,13,445,51,424,49,349,40
142801060008,WINCHESTER ELEMENTARY SCHOOL,2015,141,48,29,10,0,0,1,0,6,2,6,2,2,1,266,91,10,3,63,22,135,46,156,54,179,62
142801060010,WEST SENECA WEST SENIOR HIGH SCHOOL,2015,318,25,94,7,0,0,4,0,26,2,39,3,8,1,1191,93,10,1,179,14,632,49,646,51,446,35
142801060011,WEST MIDDLE SCHOOL,2015,297,31,51,5,0,0,4,0,25,3,37,4,5,1,863,90,21,2,115,12,459,48,496,52,363,38
142801060015,CLINTON ELEMENTARY SCHOOL,2015,118,21,38,7,0,0,0,0,8,1,13,2,6,1,519,92,17,3,59,10,275,49,288,51,171,30
142801060016,WEST SENECA EAST SENIOR HIGH SCHOOL,2015,248,26,71,7,7,1,8,1,29,3,25,3,17,2,865,91,6,1,115,12,464,49,486,51,336,35
142801060017,NORTHWOOD ELEMENTARY SCHOOL,2015,151,35,33,8,18,4,0,0,38,9,25,6,26,6,324,76,14,3,57,13,209,49,218,51,195,46
142801060018,WEST ELEMENTARY SCHOOL,2015,135,22,25,4,0,0,1,0,2,0,15,2,2,0,585,96,6,1,67,11,287,47,324,53,172,28
150203040000,CROWN POINT CENTRAL SCHOOL DISTRICT,2015,101,40,28,11,3,1,0,0,1,0,0,0,4,2,245,98,0,0,30,12,127,51,123,49,133,53
150203040001,CROWN POINT CENTRAL SCHOOL,2015,101,40,28,11,3,1,0,0,1,0,0,0,4,2,245,98,0,0,30,12,127,51,123,49,133,53
150301040000,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT,2015,92,37,33,13,0,0,2,1,4,2,1,0,4,2,241,96,0,0,33,13,124,49,128,51,129,51
150301040001,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2015,92,37,33,13,0,0,2,1,4,2,1,0,4,2,241,96,0,0,33,13,124,49,128,51,129,51
150601040000,KEENE CENTRAL SCHOOL DISTRICT,2015,56,33,13,8,0,0,2,1,4,2,3,2,9,5,151,88,3,2,24,14,91,53,81,47,72,42
150601040001,KEENE CENTRAL SCHOOL,2015,56,33,13,8,0,0,2,1,4,2,3,2,9,5,151,88,3,2,24,14,91,53,81,47,72,42
150801040000,MINERVA CENTRAL SCHOOL DISTRICT,2015,34,30,26,23,0,0,0,0,0,0,3,3,2,2,108,94,2,2,24,21,60,52,55,48,63,55
150801040001,MINERVA CENTRAL SCHOOL,2015,34,30,26,23,0,0,0,0,0,0,3,3,2,2,108,94,2,2,24,21,60,52,55,48,63,55
150901040000,MORIAH CENTRAL SCHOOL DISTRICT,2015,283,41,99,14,1,0,0,0,7,1,8,1,1,0,669,97,3,0,160,23,341,50,347,50,394,57
150901040004,MORIAH JUNIOR-SENIOR HIGH SCHOOL,2015,114,37,54,17,0,0,0,0,5,2,6,2,0,0,299,96,1,0,72,23,164,53,147,47,169,54
150901040007,MORIAH ELEMENTARY SCHOOL,2015,169,45,45,12,1,0,0,0,2,1,2,1,1,0,370,98,2,1,88,23,177,47,200,53,225,60
151001040000,NEWCOMB CENTRAL SCHOOL DISTRICT,2015,29,31,9,10,0,0,0,0,0,0,1,1,7,8,84,90,1,1,9,10,41,44,52,56,39,42
151001040001,NEWCOMB CENTRAL SCHOOL,2015,29,31,9,10,0,0,0,0,0,0,1,1,7,8,84,90,1,1,9,10,41,44,52,56,39,42
151102040000,LAKE PLACID CENTRAL SCHOOL DISTRICT,2015,192,29,52,8,0,0,1,0,2,0,2,0,11,2,627,95,18,3,93,14,319,48,342,52,257,39
151102040001,LAKE PLACID JUNIOR-SENIOR HIGH SCHOOL,2015,97,26,31,8,0,0,1,0,2,1,1,0,9,2,353,94,9,2,53,14,193,51,182,49,137,37
151102040002,LAKE PLACID ELEMENTARY SCHOOL,2015,95,33,21,7,0,0,0,0,0,0,1,0,2,1,274,96,9,3,40,14,126,44,160,56,120,42
151401040000,SCHROON LAKE CENTRAL SCHOOL DISTRICT,2015,106,54,14,7,0,0,0,0,0,0,1,1,4,2,191,97,0,0,21,11,99,51,97,49,126,64
151401040001,SCHROON LAKE CENTRAL SCHOOL,2015,106,54,14,7,0,0,0,0,0,0,1,1,4,2,191,97,0,0,21,11,99,51,97,49,126,64
151501060000,TICONDEROGA CENTRAL SCHOOL DISTRICT,2015,377,47,70,9,0,0,2,0,9,1,1,0,11,1,772,97,0,0,135,17,368,46,427,54,467,59
151501060001,TICONDEROGA SENIOR HIGH SCHOOL,2015,100,35,30,10,0,0,0,0,1,0,0,0,4,1,282,98,0,0,36,13,130,45,157,55,140,49
151501060003,TICONDEROGA ELEMENTARY SCHOOL,2015,202,58,30,9,0,0,1,0,7,2,1,0,5,1,332,96,0,0,68,20,163,47,183,53,240,69
151501060007,TICONDEROGA MIDDLE SCHOOL,2015,75,46,10,6,0,0,1,1,1,1,0,0,2,1,158,98,0,0,31,19,75,46,87,54,87,54
151601040000,WESTPORT CENTRAL SCHOOL DISTRICT,2015,71,33,19,9,0,0,0,0,0,0,1,0,1,0,206,95,8,4,30,14,103,48,113,52,106,49
151601040001,WESTPORT CENTRAL SCHOOL,2015,71,33,19,9,0,0,0,0,0,0,1,0,1,0,206,95,8,4,30,14,103,48,113,52,106,49
151701040000,WILLSBORO CENTRAL SCHOOL DISTRICT,2015,105,43,12,5,0,0,2,1,0,0,0,0,0,0,237,98,4,2,41,17,126,52,117,48,127,52
151701040001,WILLSBORO CENTRAL SCHOOL,2015,105,43,12,5,0,0,2,1,0,0,0,0,0,0,237,98,4,2,41,17,126,52,117,48,127,52
160101060000,TUPPER LAKE CENTRAL SCHOOL DISTRICT,2015,270,35,100,13,0,0,3,0,1,0,14,2,5,1,731,95,14,2,112,15,375,49,393,51,376,49
160101060001,TUPPER LAKE MIDDLE-HIGH SCHOOL,2015,118,32,52,14,0,0,1,0,1,0,2,1,2,1,362,98,1,0,51,14,177,48,192,52,172,47
160101060003,L P QUINN ELEMENTARY SCHOOL,2015,152,38,48,12,0,0,2,1,0,0,12,3,3,1,369,92,13,3,61,15,198,50,201,50,204,51
160801040000,CHATEAUGAY CENTRAL SCHOOL DISTRICT,2015,188,38,23,5,0,0,2,0,0,0,1,0,2,0,484,99,1,0,71,14,243,50,247,50,214,44
160801040001,CHATEAUGAY ELEMENTARY SCHOOL,2015,114,43,11,4,0,0,0,0,0,0,1,0,1,0,261,99,1,0,38,14,137,52,127,48,127,48
160801040002,CHATEAUGAY HIGH SCHOOL,2015,74,33,12,5,0,0,2,1,0,0,0,0,1,0,223,99,0,0,33,15,106,47,120,53,87,38
161201040000,SALMON RIVER CENTRAL SCHOOL DISTRICT,2015,990,66,162,11,0,0,977,65,1,0,9,1,3,0,495,33,22,1,239,16,742,49,765,51,1278,85
161201040001,SAINT REGIS MOHAWK SCHOOL,2015,245,69,46,13,0,0,339,95,0,0,1,0,0,0,8,2,8,2,49,14,181,51,175,49,319,90
161201040002,SALMON RIVER HIGH SCHOOL,2015,275,63,42,10,0,0,293,67,1,0,3,1,2,0,138,32,1,0,82,19,204,47,234,53,361,82
161201040003,SALMON RIVER ELEMENTARY SCHOOL,2015,218,66,34,10,0,0,87,26,0,0,4,1,0,0,231,70,10,3,45,14,163,49,169,51,276,83
161201040005,SALMON RIVER MIDDLE SCHOOL,2015,252,66,40,10,0,0,258,68,0,0,1,0,1,0,118,31,3,1,63,17,194,51,187,49,322,85
161401060000,SARANAC LAKE CENTRAL SCHOOL DISTRICT,2015,380,31,66,5,3,0,2,0,11,1,12,1,9,1,1205,97,3,0,174,14,587,47,655,53,497,40
161401060001,PETROVA ELEMENTARY SCHOOL,2015,134,37,21,6,1,0,1,0,6,2,6,2,3,1,342,95,3,1,41,11,165,46,196,54,168,47
161401060002,SARANAC LAKE SENIOR HIGH SCHOOL,2015,114,27,20,5,1,0,1,0,4,1,5,1,5,1,404,96,0,0,83,20,192,46,227,54,154,37
161401060003,SARANAC LAKE MIDDLE SCHOOL,2015,87,30,12,4,1,0,0,0,1,0,1,0,1,0,283,99,0,0,40,14,130,45,156,55,108,38
161401060004,BLOOMINGDALE SCHOOL,2015,45,26,13,7,0,0,0,0,0,0,0,0,0,0,176,100,0,0,10,6,100,57,76,43,67,38
161501060000,MALONE CENTRAL SCHOOL DISTRICT,2015,961,44,163,7,2,0,16,1,16,1,11,0,19,1,2128,97,14,1,388,18,1029,47,1175,53,1209,55
161501060006,FLANDERS ELEMENTARY SCHOOL,2015,145,56,11,4,0,0,2,1,0,0,1,0,2,1,249,97,3,1,46,18,117,46,140,54,169,66
161501060011,DAVIS ELEMENTARY SCHOOL,2015,255,48,37,7,0,0,4,1,4,1,1,0,3,1,514,97,2,0,66,13,237,45,291,55,316,60
161501060014,FRANKLIN ACADEMY HIGH SCHOOL,2015,252,36,56,8,2,0,8,1,5,1,6,1,9,1,665,96,2,0,159,23,337,48,358,52,330,47
161501060015,MALONE MIDDLE SCHOOL,2015,219,44,46,9,0,0,0,0,5,1,1,0,2,0,480,97,5,1,94,19,234,47,259,53,278,56
161501060016,SAINT JOSEPH'S ELEMENTARY SCHOOL,2015,90,39,13,6,0,0,2,1,2,1,2,1,3,1,220,95,2,1,23,10,104,45,127,55,116,50
161601040000,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,2015,384,50,101,13,0,0,3,0,3,0,1,0,4,1,754,98,3,0,119,15,389,51,379,49,513,67
161601040002,BRUSHTON-MOIRA HIGH SCHOOL,2015,218,46,66,14,0,0,2,0,3,1,0,0,2,0,468,98,3,1,72,15,253,53,225,47,301,63
161601040003,BRUSHTON GRADE SCHOOL,2015,166,57,35,12,0,0,1,0,0,0,1,0,2,1,286,99,0,0,47,16,136,47,154,53,212,73
161801040000,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,2015,139,53,35,13,0,0,4,2,0,0,0,0,1,0,251,95,8,3,67,25,129,49,135,51,176,67
161801040001,SAINT REGIS FALLS CENTRAL SCHOOL,2015,139,53,35,13,0,0,4,2,0,0,0,0,1,0,251,95,8,3,67,25,129,49,135,51,176,67
170301020000,WHEELERVILLE UNION FREE SCHOOL DISTRICT,2015,51,40,13,10,0,0,0,0,2,2,1,1,1,1,122,95,3,2,16,12,60,47,69,53,70,54
170301020001,WHEELERVILLE SCHOOL,2015,51,40,13,10,0,0,0,0,2,2,1,1,1,1,122,95,3,2,16,12,60,47,69,53,70,54
170500010000,GLOVERSVILLE CITY SCHOOL DISTRICT,2015,1713,63,178,7,6,0,1,0,121,4,106,4,17,1,2386,87,97,4,483,18,1353,50,1375,50,2012,74
170500010004,BOULEVARD SCHOOL,2015,205,54,18,5,0,0,0,0,13,3,18,5,0,0,320,84,29,8,51,13,181,48,199,52,254,67
170500010006,MCNAB-MECO SCHOOL,2015,250,76,12,4,0,0,0,0,6,2,12,4,1,0,289,87,23,7,39,12,166,50,165,50,275,83
170500010007,PARK TERRACE SCHOOL,2015,228,79,17,6,0,0,0,0,15,5,13,4,0,0,253,87,9,3,43,15,143,49,147,51,249,86
170500010008,GLOVERSVILLE MIDDLE SCHOOL,2015,410,65,49,8,1,0,1,0,31,5,28,4,4,1,552,87,17,3,130,21,315,50,318,50,487,77
170500010009,GLOVERSVILLE HIGH SCHOOL,2015,475,56,71,8,0,0,0,0,49,6,20,2,9,1,760,89,13,2,191,22,433,51,418,49,580,68
170500010011,KINGSBOROUGH SCHOOL,2015,145,60,11,5,5,2,0,0,7,3,15,6,3,1,212,87,6,2,29,12,115,47,128,53,167,69
170600010000,JOHNSTOWN CITY SCHOOL DISTRICT,2015,699,41,161,10,6,0,1,0,24,1,52,3,20,1,1580,93,16,1,183,11,820,48,873,52,879,52
170600010001,GLEBE STREET ELEMENTARY SCHOOL,2015,117,46,19,7,2,1,0,0,2,1,13,5,4,2,234,92,1,0,22,9,120,47,134,53,139,55
170600010004,PLEASANT AVENUE SCHOOL,2015,102,43,23,10,0,0,0,0,1,0,7,3,1,0,222,94,4,2,17,7,112,48,123,52,132,56
170600010005,WARREN STREET SCHOOL,2015,149,43,38,11,3,1,0,0,3,1,10,3,5,1,326,94,4,1,46,13,163,47,185,53,190,55
170600010006,JOHNSTOWN SENIOR HIGH SCHOOL,2015,224,37,57,9,1,0,1,0,14,2,14,2,7,1,563,93,4,1,70,12,294,49,309,51,286,47
170600010007,KNOX JUNIOR HIGH SCHOOL,2015,107,42,24,9,0,0,0,0,4,2,8,3,3,1,235,93,3,1,28,11,131,52,122,48,132,52
170801040000,MAYFIELD CENTRAL SCHOOL DISTRICT,2015,335,38,68,8,0,0,0,0,6,1,10,1,8,1,857,97,5,1,121,14,432,49,454,51,429,48
170801040001,MAYFIELD ELEMENTARY SCHOOL,2015,187,41,34,7,0,0,0,0,3,1,8,2,4,1,436,96,4,1,52,11,212,47,243,53,236,52
170801040002,MAYFIELD JR/SR HIGH SCHOOL,2015,148,34,34,8,0,0,0,0,3,1,2,0,4,1,421,98,1,0,69,16,220,51,211,49,193,45
170901040000,NORTHVILLE CENTRAL SCHOOL DISTRICT,2015,213,48,32,7,0,0,2,0,0,0,7,2,1,0,427,96,7,2,52,12,231,52,213,48,256,58
170901040001,NORTHVILLE HIGH SCHOOL,2015,128,48,26,10,0,0,2,1,0,0,3,1,0,0,258,97,3,1,29,11,135,51,131,49,161,61
170901040002,NORTHVILLE ELEMENTARY SCHOOL,2015,85,48,6,3,0,0,0,0,0,0,4,2,1,1,169,95,4,2,23,13,96,54,82,46,95,53
171102040000,BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT,2015,594,34,120,7,2,0,1,0,35,2,36,2,18,1,1634,94,9,1,152,9,852,49,881,51,737,43
171102040001,BROADALBIN-PERTH INTERMEDIATE SCHOOL,2015,145,39,32,9,0,0,0,0,4,1,10,3,5,1,350,94,3,1,35,9,183,49,189,51,184,49
171102040002,LEARNING COMMUNITY AT BROADALBIN-PERTH (THE),2015,138,37,17,5,2,1,0,0,7,2,1,0,4,1,357,97,0,0,24,7,181,49,188,51,159,43
171102040003,BROADALBIN-PERTH MIDDLE SCHOOL,2015,149,35,31,7,0,0,0,0,8,2,11,3,2,0,405,94,4,1,44,10,215,50,215,50,187,43
171102040004,BROADALBIN-PERTH HIGH SCHOOL,2015,162,29,40,7,0,0,1,0,16,3,14,2,7,1,522,93,2,0,49,9,273,49,289,51,207,37
180202040000,ALEXANDER CENTRAL SCHOOL DISTRICT,2015,192,23,69,8,3,0,0,0,9,1,14,2,11,1,805,95,8,1,93,11,423,50,424,50,278,33
180202040002,ALEXANDER ELEMENTARY SCHOOL,2015,98,26,35,9,2,1,0,0,3,1,7,2,5,1,352,94,7,2,44,12,199,53,175,47,142,38
180202040003,ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL,2015,94,20,34,7,1,0,0,0,6,1,7,1,6,1,453,96,1,0,49,10,224,47,249,53,136,29
180300010000,BATAVIA CITY SCHOOL DISTRICT,2015,1058,47,154,7,14,1,3,0,136,6,146,6,21,1,1719,76,229,10,267,12,1094,49,1160,51,1266,56
180300010001,JOHN KENNEDY SCHOOL,2015,286,52,30,5,2,0,0,0,28,5,41,7,5,1,409,74,66,12,61,11,253,46,296,54,328,60
180300010003,JACKSON SCHOOL,2015,181,52,15,4,4,1,3,1,16,5,25,7,0,0,259,74,45,13,11,3,175,50,173,50,204,59
180300010005,BATAVIA MIDDLE SCHOOL,2015,321,47,54,8,4,1,0,0,42,6,38,6,9,1,524,76,72,11,99,14,318,46,367,54,395,58
180300010006,BATAVIA HIGH SCHOOL,2015,270,40,55,8,4,1,0,0,50,7,42,6,7,1,527,78,46,7,96,14,348,52,324,48,339,50
180701040000,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,2015,296,30,82,8,6,1,1,0,17,2,35,4,14,1,913,92,13,1,105,11,490,49,503,51,407,41
180701040001,BYRON-BERGEN JUNIOR/SENIOR HIGH SCHOOL,2015,146,28,47,9,3,1,1,0,13,3,21,4,8,2,472,91,3,1,63,12,241,47,277,53,207,40
180701040004,BYRON-BERGEN ELEMENTARY SCHOOL,2015,150,32,35,7,3,1,0,0,4,1,14,3,6,1,441,93,10,2,42,9,249,52,226,48,200,42
180901040000,ELBA CENTRAL SCHOOL DISTRICT,2015,101,25,29,7,32,8,4,1,8,2,78,20,0,0,306,77,2,1,37,9,177,44,221,56,129,32
180901040001,ELBA ELEMENTARY SCHOOL,2015,58,28,15,7,27,13,2,1,3,1,48,23,0,0,156,74,1,0,19,9,93,44,117,56,71,34
180901040002,ELBA JUNIOR-SENIOR HIGH SCHOOL,2015,43,23,14,7,5,3,2,1,5,3,30,16,0,0,150,80,1,1,18,10,84,45,104,55,58,31
181001060000,LE ROY CENTRAL SCHOOL DISTRICT,2015,317,25,98,8,5,0,1,0,26,2,36,3,10,1,1169,94,2,0,117,9,593,48,651,52,448,36
181001060001,WOLCOTT STREET SCHOOL,2015,188,28,41,6,3,0,0,0,15,2,19,3,3,0,637,94,2,0,55,8,321,47,355,53,251,37
181001060002,LE ROY JUNIOR-SENIOR HIGH SCHOOL,2015,129,23,57,10,2,0,1,0,11,2,17,3,7,1,532,94,0,0,62,11,272,48,296,52,197,35
181101040000,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,2015,305,37,114,14,12,1,2,0,12,1,35,4,0,0,763,92,13,2,87,11,413,50,412,50,438,53
181101040001,OAKFIELD-ALABAMA MIDDLE SCHOOL HIGH SCHOOL,2015,138,36,57,15,4,1,0,0,8,2,20,5,0,0,349,91,6,2,51,13,177,46,206,54,201,52
181101040006,OAKFIELD-ALABAMA ELEMENTARY SCHOOL,2015,167,38,57,13,8,2,2,0,4,1,15,3,0,0,414,94,7,2,36,8,236,53,206,47,237,54
181201040000,PAVILION CENTRAL SCHOOL DISTRICT,2015,223,33,64,9,1,0,0,0,9,1,21,3,1,0,641,95,6,1,82,12,324,48,354,52,291,43
181201040001,PAVILION JUNIOR-SENIOR HIGH SCHOOL,2015,123,32,36,9,0,0,0,0,7,2,10,3,0,0,365,95,2,1,53,14,198,52,186,48,162,42
181201040002,D B BUNCE ELEMENTARY SCHOOL,2015,100,34,28,10,1,0,0,0,2,1,11,4,1,0,276,94,4,1,29,10,126,43,168,57,129,44
181302040000,PEMBROKE CENTRAL SCHOOL DISTRICT,2015,240,26,76,8,0,0,2,0,3,0,9,1,3,0,865,94,38,4,120,13,463,50,457,50,348,38
181302040001,PEMBROKE INTERMEDIATE SCHOOL,2015,73,28,23,9,0,0,0,0,1,0,5,2,2,1,242,92,13,5,51,19,126,48,137,52,102,39
181302040002,PEMBROKE JUNIOR-SENIOR HIGH SCHOOL,2015,97,22,37,8,0,0,0,0,2,0,4,1,1,0,430,95,14,3,45,10,232,51,219,49,150,33
181302040003,PEMBROKE PRIMARY SCHOOL,2015,70,34,16,8,0,0,2,1,0,0,0,0,0,0,193,94,11,5,24,12,105,51,101,49,96,47
190301040000,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,2015,502,42,105,9,2,0,4,0,17,1,93,8,6,1,1013,85,62,5,183,15,613,51,582,49,642,54
190301040001,CAIRO-DURHAM ELEMENTARY SCHOOL,2015,227,43,35,7,0,0,1,0,7,1,37,7,4,1,455,86,23,4,80,15,262,50,265,50,283,54
190301040003,CAIRO-DURHAM HIGH SCHOOL,2015,163,40,38,9,2,0,2,0,4,1,32,8,1,0,344,85,21,5,57,14,219,54,185,46,208,51
190301040004,CAIRO-DURHAM MIDDLE SCHOOL,2015,112,42,32,12,0,0,1,0,6,2,24,9,1,0,214,81,18,7,46,17,132,50,132,50,151,57
190401060000,CATSKILL CENTRAL SCHOOL DISTRICT,2015,735,48,85,5,34,2,3,0,167,11,155,10,18,1,1123,73,81,5,310,20,763,49,784,51,880,57
190401060003,CATSKILL SENIOR HIGH SCHOOL,2015,189,42,31,7,4,1,1,0,62,14,48,11,9,2,329,72,6,1,97,21,234,51,221,49,240,53
190401060007,CATSKILL MIDDLE SCHOOL,2015,152,46,13,4,8,2,1,0,36,11,35,11,4,1,246,74,10,3,57,17,176,53,156,47,172,52
190401060008,CATSKILL ELEMENTARY SCHOOL,2015,394,52,41,5,22,3,1,0,69,9,72,9,5,1,548,72,65,9,156,21,353,46,407,54,468,62
190501040000,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,2015,472,34,71,5,6,0,3,0,51,4,82,6,18,1,1217,88,19,1,154,11,680,49,710,51,591,43
190501040001,COXSACKIE-ATHENS HIGH SCHOOL,2015,131,30,23,5,1,0,0,0,21,5,25,6,6,1,390,88,2,0,43,10,233,52,211,48,172,39
190501040002,COXSACKIE ELEMENTARY SCHOOL,2015,107,39,17,6,1,0,1,0,5,2,22,8,2,1,238,87,7,3,33,12,138,50,137,50,132,48
190501040003,EDWARD J ARTHUR ELEMENTARY SCHOOL,2015,86,36,4,2,2,1,1,0,7,3,11,5,3,1,208,88,7,3,27,11,104,44,133,56,102,43
190501040004,COXSACKIE-ATHENS MIDDLE SCHOOL,2015,148,34,27,6,2,0,1,0,18,4,24,6,7,2,381,88,3,1,51,12,205,47,229,53,185,43
190701040000,GREENVILLE CENTRAL SCHOOL DISTRICT,2015,286,25,96,8,4,0,1,0,16,1,21,2,11,1,1091,95,10,1,198,17,580,50,570,50,399,35
190701040001,GREENVILLE MIDDLE SCHOOL,2015,70,26,31,12,0,0,0,0,3,1,4,1,4,1,255,95,2,1,54,20,142,53,126,47,103,38
190701040004,GREENVILLE HIGH SCHOOL,2015,72,20,24,7,1,0,1,0,6,2,2,1,4,1,343,96,1,0,76,21,180,50,177,50,106,30
190701040005,SCOTT M ELLIS ELEMENTARY SCHOOL,2015,144,27,41,8,3,1,0,0,7,1,15,3,3,1,493,94,7,1,68,13,258,49,267,51,190,36
190901040000,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,2015,144,44,18,6,5,2,0,0,1,0,33,10,12,4,273,84,7,2,69,21,173,53,153,47,179,55
190901040001,HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL,2015,59,38,13,8,1,1,0,0,1,1,12,8,4,3,137,88,1,1,32,21,75,48,80,52,82,53
190901040003,HUNTER ELEMENTARY SCHOOL,2015,85,50,5,3,4,2,0,0,0,0,21,12,8,5,136,80,6,4,37,22,98,57,73,43,97,57
191401040000,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,2015,102,32,29,9,9,3,1,0,1,0,23,7,12,4,278,88,1,0,39,12,146,46,170,54,77,24
