ENTITY_CD,ENTITY_NAME,YEAR,ATTENDANCE_RATE,NUM_SUSPENSIONS,PER_SUSPENSIONS
600101060002,ELM STREET ELEMENTARY SCHOOL,2015,95,8,2
600101060004,LINCOLN STREET ELEMENTARY SCHOOL,2015,94,10,4
600101060005,WAVERLY MIDDLE SCHOOL,2015,94,72,20
600101060006,WAVERLY HIGH SCHOOL,2015,92,99,20
600301040000,CANDOR CENTRAL SCHOOL DISTRICT,2015,95,10,1
600301040002,CANDOR JUNIOR-SENIOR HIGH SCHOOL,2015,95,9,3
600301040003,CANDOR ELEMENTARY SCHOOL,2015,95,1,0
600402040000,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,2015,95,37,3
600402040001,NEWARK VALLEY MIDDLE SCHOOL,2015,95,10,3
600402040003,NATHAN T HALL SCHOOL,2015,95,0,
600402040004,NEWARK VALLEY SENIOR HIGH SCHOOL,2015,94,27,5
600601060000,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,2015,95,61,3
600601060001,APALACHIN ELEMENTARY SCHOOL,2015,96,0,
600601060002,OWEGO ELEMENTARY SCHOOL,2015,98,4,1
600601060006,OWEGO-APALACHIN MIDDLE SCHOOL,2015,95,13,3
600601060007,OWEGO FREE ACADEMY,2015,93,44,7
600801040000,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,2015,94,23,3
600801040001,SPENCER-VAN ETTEN MIDDLE SCHOOL,2015,94,7,3
600801040002,SPENCER-VAN ETTEN HIGH SCHOOL,2015,93,14,5
600801040003,SPENCER-VAN ETTEN ELEMENTARY SCHOOL,2015,94,2,1
600903040000,TIOGA CENTRAL SCHOOL DISTRICT,2015,95,12,1
600903040001,TIOGA SENIOR HIGH SCHOOL,2015,96,10,3
600903040003,TIOGA ELEMENTARY SCHOOL,2015,95,0,
600903040004,TIOGA MIDDLE SCHOOL,2015,96,2,1
610301060000,DRYDEN CENTRAL SCHOOL DISTRICT,2015,95,66,4
610301060001,DRYDEN ELEMENTARY SCHOOL,2015,96,11,2
610301060003,DRYDEN HIGH SCHOOL,2015,94,26,6
610301060006,CASSAVANT ELEMENTARY SCHOOL,2015,96,0,
610301060007,FREEVILLE ELEMENTARY SCHOOL,2015,96,0,
610301060008,DRYDEN MIDDLE SCHOOL,2015,96,29,7
610327020000,GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT,2015,0,0,
610327020002,GEORGE JUNIOR REPUBLIC SCHOOL,2015,92,0,
610501040000,GROTON CENTRAL SCHOOL DISTRICT,2015,95,44,5
610501040001,GROTON JUNIOR/SENIOR HIGH SCHOOL,2015,94,32,7
610501040002,GROTON ELEMENTARY SCHOOL,2015,96,12,3
610600010000,ITHACA CITY SCHOOL DISTRICT,2015,95,69,1
610600010001,BELLE SHERMAN SCHOOL,2015,95,3,1
610600010002,CAROLINE ELEMENTARY SCHOOL,2015,95,7,3
610600010003,CAYUGA HEIGHTS ELEMENTARY SCHOOL,2015,94,2,1
610600010004,BEVERLY J MARTIN ELEMENTARY SCHOOL,2015,92,2,1
610600010007,ENFIELD SCHOOL,2015,94,4,2
610600010008,FALL CREEK ELEMENTARY SCHOOL,2015,95,3,1
610600010011,NORTHEAST SCHOOL,2015,96,1,0
610600010012,SOUTH HILL SCHOOL,2015,95,0,
610600010014,BOYNTON MIDDLE SCHOOL,2015,95,7,1
610600010015,DEWITT MIDDLE SCHOOL,2015,96,10,2
610600010017,ITHACA SENIOR HIGH SCHOOL,2015,95,20,1
610600010019,LEHMAN ALTERNATIVE COMMUNITY SCHOOL,2015,94,10,3
610600860944,NEW ROOTS CHARTER SCHOOL,2015,84,27,18
610801040000,LANSING CENTRAL SCHOOL DISTRICT,2015,96,20,2
610801040001,RAYMOND C BUCKLEY ELEMENTARY SCHOOL,2015,97,6,1
610801040002,LANSING HIGH SCHOOL,2015,97,5,1
610801040003,LANSING MIDDLE SCHOOL,2015,96,9,3
610901040000,NEWFIELD CENTRAL SCHOOL DISTRICT,2015,95,19,3
610901040002,NEWFIELD ELEMENTARY SCHOOL,2015,95,9,3
610901040003,NEWFIELD SENIOR HIGH SCHOOL,2015,96,9,4
610901040004,NEWFIELD MIDDLE SCHOOL,2015,95,1,1
611001040000,TRUMANSBURG CENTRAL SCHOOL DISTRICT,2015,96,38,4
611001040001,RUSSELL I DOIG MIDDLE SCHOOL,2015,95,18,6
611001040002,CHARLES O DICKERSON HIGH SCHOOL,2015,94,17,5
611001040003,TRUMANSBURG ELEMENTARY SCHOOL,2015,95,3,1
620202020000,WEST PARK UNION FREE SCHOOL DISTRICT,2015,0,0,
620202020001,WEST PARK SCHOOL,2015,0,0,
620600010000,KINGSTON CITY SCHOOL DISTRICT,2015,93,332,5
620600010011,CHAMBERS SCHOOL,2015,94,3,1
620600010012,GEORGE WASHINGTON SCHOOL,2015,93,4,1
620600010013,ERNEST C MYER SCHOOL,2015,94,3,1
620600010014,JOHN F KENNEDY SCHOOL,2015,93,3,1
620600010015,E R CROSBY ELEMENTARY SCHOOL,2015,94,9,3
620600010017,ROBERT R GRAVES SCHOOL,2015,95,1,0
620600010020,J WATSON BAILEY MIDDLE SCHOOL,2015,94,45,4
620600010022,KINGSTON HIGH SCHOOL,2015,91,232,12
620600010024,HARRY L EDSON SCHOOL,2015,95,0,
620600010025,M CLIFFORD MILLER MIDDLE SCHOOL,2015,92,32,4
620803040000,HIGHLAND CENTRAL SCHOOL DISTRICT,2015,94,24,1
620803040001,HIGHLAND ELEMENTARY SCHOOL,2015,95,0,
620803040002,HIGHLAND HIGH SCHOOL,2015,93,13,2
620803040003,HIGHLAND MIDDLE SCHOOL,2015,94,11,3
620901060000,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,2015,93,69,4
620901060001,RONDOUT VALLEY HIGH SCHOOL,2015,93,23,4
620901060002,MARBLETOWN ELEMENTARY SCHOOL,2015,94,0,
620901060003,KERHONKSON ELEMENTARY SCHOOL,2015,93,7,3
620901060008,RONDOUT VALLEY JUNIOR HIGH SCHOOL,2015,94,24,8
620901060009,RONDOUT VALLEY INTERMEDIATE SCHOOL,2015,94,15,3
621001060000,MARLBORO CENTRAL SCHOOL DISTRICT,2015,94,82,4
621001060004,MARLBORO MIDDLE SCHOOL,2015,94,30,7
621001060005,MARLBORO CENTRAL HIGH SCHOOL,2015,94,42,7
621001060006,MARLBORO ELEMENTARY SCHOOL,2015,94,10,1
621101060000,NEW PALTZ CENTRAL SCHOOL DISTRICT,2015,95,51,2
621101060001,DUZINE SCHOOL,2015,96,0,
621101060002,LENAPE ELEMENTARY SCHOOL,2015,96,0,
621101060004,NEW PALTZ MIDDLE SCHOOL,2015,96,13,2
621101060005,NEW PALTZ SENIOR HIGH SCHOOL,2015,95,38,5
621201060000,ONTEORA CENTRAL SCHOOL DISTRICT,2015,94,42,3
621201060001,REGINALD BENNETT ELEMENTARY SCHOOL,2015,93,2,1
621201060002,PHOENICIA ELEMENTARY SCHOOL,2015,93,4,3
621201060004,WOODSTOCK ELEMENTARY SCHOOL,2015,94,2,1
621201060005,ONTEORA HIGH SCHOOL,2015,92,25,6
621201060006,ONTEORA MIDDLE SCHOOL,2015,94,9,4
621601060000,SAUGERTIES CENTRAL SCHOOL DISTRICT,2015,96,210,8
621601060001,RICCARDI ELEMENTARY SCHOOL,2015,96,3,1
621601060002,MORSE SCHOOL,2015,96,2,1
621601060003,CAHILL SCHOOL,2015,94,5,1
621601060004,MOUNT MARION ELEMENTARY SCHOOL,2015,95,5,2
621601060005,SAUGERTIES JUNIOR HIGH SCHOOL,2015,94,42,10
621601060007,SAUGERTIES SENIOR HIGH SCHOOL,2015,92,153,17
621801060000,WALLKILL CENTRAL SCHOOL DISTRICT,2015,94,129,4
621801060001,LEPTONDALE ELEMENTARY SCHOOL,2015,95,3,1
621801060003,OSTRANDER ELEMENTARY SCHOOL,2015,94,7,1
621801060004,PLATTEKILL ELEMENTARY SCHOOL,2015,95,3,1
621801060005,WALLKILL SENIOR HIGH SCHOOL,2015,93,99,9
621801060006,JOHN G BORDEN MIDDLE SCHOOL,2015,93,17,4
622002060000,ELLENVILLE CENTRAL SCHOOL DISTRICT,2015,92,143,9
622002060002,ELLENVILLE ELEMENTARY SCHOOL,2015,92,24,3
622002060004,ELLENVILLE HIGH SCHOOL,2015,91,66,13
622002060005,ELLENVILLE MIDDLE SCHOOL,2015,94,53,14
630101040000,BOLTON CENTRAL SCHOOL DISTRICT,2015,96,2,1
630101040001,BOLTON CENTRAL SCHOOL,2015,96,2,1
630202040000,NORTH WARREN CENTRAL SCHOOL DISTRICT,2015,95,12,2
630202040001,NORTH WARREN CENTRAL SCHOOL,2015,96,12,2
630300010000,GLENS FALLS CITY SCHOOL DISTRICT,2015,93,138,7
630300010001,BIG CROSS STREET SCHOOL,2015,95,7,3
630300010003,JACKSON HEIGHTS SCHOOL,2015,95,7,3
630300010004,KENSINGTON ROAD SCHOOL,2015,96,5,2
630300010006,GLENS FALLS MIDDLE SCHOOL,2015,94,73,12
630300010007,GLENS FALLS SENIOR HIGH SCHOOL,2015,90,46,8
630601040000,JOHNSBURG CENTRAL SCHOOL DISTRICT,2015,94,14,4
630601040001,JOHNSBURG CENTRAL SCHOOL,2015,94,14,4
630701040000,LAKE GEORGE CENTRAL SCHOOL DISTRICT,2015,96,7,1
630701040002,LAKE GEORGE ELEMENTARY SCHOOL,2015,96,3,1
630701040003,LAKE GEORGE JUNIOR-SENIOR HIGH SCHOOL,2015,96,4,1
630801040000,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,2015,95,48,6
630801040001,HADLEY-LUZERNE HIGH SCHOOL,2015,93,16,6
630801040003,STUART M TOWNSEND MIDDLE SCHOOL,2015,96,32,10
630902030000,QUEENSBURY UNION FREE SCHOOL DISTRICT,2015,96,77,2
630902030001,QUEENSBURY ELEMENTARY SCHOOL,2015,96,6,1
630902030002,QUEENSBURY SENIOR HIGH SCHOOL,2015,95,32,3
630902030003,QUEENSBURY MIDDLE SCHOOL,2015,96,31,4
630902030004,WILLIAM H BARTON INTERMEDIATE SCHOOL,2015,96,8,2
630918080000,GLENS FALLS COMMON SCHOOL DISTRICT,2015,94,10,6
630918080001,ABRAHAM WING SCHOOL,2015,94,10,6
631201040000,WARRENSBURG CENTRAL SCHOOL DISTRICT,2015,94,22,3
631201040001,WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL,2015,94,15,4
631201040002,WARRENSBURG ELEMENTARY SCHOOL,2015,95,7,2
640101040000,ARGYLE CENTRAL SCHOOL DISTRICT,2015,96,13,2
640101040001,ARGYLE JUNIOR/SENIOR HIGH SCHOOL,2015,95,9,3
640101040002,ARGYLE ELEMENTARY SCHOOL,2015,96,4,1
640502040000,FORT ANN CENTRAL SCHOOL DISTRICT,2015,95,23,5
640502040001,FORT ANN CENTRAL SCHOOL,2015,95,19,4
640502040002,FORT ANN ELEMENTARY SCHOOL,2015,95,0,
640601020000,FORT EDWARD UNION FREE SCHOOL DISTRICT,2015,95,33,6
640601020001,FORT EDWARD SCHOOL,2015,96,33,6
640701040000,GRANVILLE CENTRAL SCHOOL DISTRICT,2015,95,94,9
640701040002,MARY J TANNER PRIMARY SCHOOL,2015,96,6,2
640701040003,GRANVILLE JUNIOR-SENIOR HIGH SCHOOL,2015,97,69,12
640701040004,GRANVILLE ELEMENTARY SCHOOL,2015,95,19,8
640801040000,GREENWICH CENTRAL SCHOOL DISTRICT,2015,95,35,3
640801040002,GREENWICH JUNIOR-SENIOR HIGH SCHOOL,2015,94,27,5
640801040003,GREENWICH ELEMENTARY SCHOOL,2015,96,8,2
641001040000,HARTFORD CENTRAL SCHOOL DISTRICT,2015,95,33,7
641001040001,HARTFORD MIDDLE/HIGH SCHOOL,2015,95,30,11
641001040002,FLOYD HARWOOD ELEMENTARY SCHOOL,2015,96,3,2
641301060000,HUDSON FALLS CENTRAL SCHOOL DISTRICT,2015,94,60,3
641301060001,HUDSON FALLS HIGH SCHOOL,2015,91,16,3
641301060002,HUDSON FALLS MIDDLE SCHOOL,2015,95,34,7
641301060003,MARGARET MURPHY KINDERGARTEN CENTER,2015,93,1,1
641301060004,HUDSON FALLS INTERMEDIATE SCHOOL,2015,95,5,1
641301060005,HUDSON FALLS PRIMARY SCHOOL,2015,95,4,1
641401040000,PUTNAM CENTRAL SCHOOL DISTRICT,2015,95,0,
641401040001,PUTNAM CENTRAL SCHOOL,2015,94,0,
641501040000,SALEM CENTRAL SCHOOL DISTRICT,2015,94,12,2
641501040001,SALEM HIGH SCHOOL,2015,94,11,5
641501040002,SALEM ELEMENTARY SCHOOL,2015,95,1,0
641610040000,CAMBRIDGE CENTRAL SCHOOL DISTRICT,2015,95,52,6
641610040002,CAMBRIDGE ELEMENTARY SCHOOL,2015,97,5,1
641610040003,CAMBRIDGE JUNIOR-SENIOR HIGH SCHOOL,2015,94,47,11
641701060000,WHITEHALL CENTRAL SCHOOL DISTRICT,2015,93,23,3
641701060001,WHITEHALL ELEMENTARY SCHOOL,2015,96,1,0
641701060002,WHITEHALL JUNIOR-SENIOR HIGH SCHOOL,2015,91,22,5
650101060000,NEWARK CENTRAL SCHOOL DISTRICT,2015,94,126,6
650101060001,PERKINS ELEMENTARY SCHOOL,2015,95,2,1
650101060002,NORMAN R KELLEY INTERMEDIATE SCHOOL,2015,95,6,1
650101060003,LINCOLN ELEMENTARY SCHOOL,2015,94,6,3
650101060005,NEWARK MIDDLE SCHOOL,2015,95,37,8
650101060006,NEWARK SENIOR HIGH SCHOOL,2015,92,75,12
650301040000,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,2015,95,45,6
650301040002,CLYDE-SAVANNAH ELEMENTARY SCHOOL,2015,94,13,4
650301040003,CLYDE-SAVANNAH HIGH SCHOOL,2015,95,19,7
650301040004,CLYDE-SAVANNAH MIDDLE SCHOOL,2015,93,13,7
650501040000,LYONS CENTRAL SCHOOL DISTRICT,2015,95,22,3
650501040001,LYONS ELEMENTARY SCHOOL,2015,97,1,0
650501040002,LYONS SENIOR HIGH SCHOOL,2015,93,17,7
650501040003,LYONS MIDDLE SCHOOL,2015,96,4,3
650701040000,MARION CENTRAL SCHOOL DISTRICT,2015,96,33,4
650701040001,MARION ELEMENTARY SCHOOL,2015,97,4,1
650701040002,MARION JUNIOR-SENIOR HIGH SCHOOL,2015,95,29,8
650801060000,WAYNE CENTRAL SCHOOL DISTRICT,2015,95,31,1
650801060001,ONTARIO ELEMENTARY SCHOOL,2015,97,4,1
650801060003,WAYNE SENIOR HIGH SCHOOL,2015,97,16,2
650801060004,ONTARIO PRIMARY SCHOOL,2015,97,0,
650801060005,WAYNE CENTRAL MIDDLE SCHOOL,2015,96,9,2
650801060006,FREEWILL ELEMENTARY SCHOOL,2015,97,2,1
650901060000,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,2015,96,44,2
650901060001,PALMYRA-MACEDON SENIOR HIGH SCHOOL,2015,93,20,3
650901060002,PALMYRA-MACEDON INTERMEDIATE SCHOOL,2015,97,6,1
650901060003,PALMYRA-MACEDON PRIMARY SCHOOL,2015,96,1,0
650901060004,PALMYRA-MACEDON MIDDLE SCHOOL,2015,96,17,4
650902040000,GANANDA CENTRAL SCHOOL DISTRICT,2015,96,23,2
650902040001,RUBEN A CIRILLO HIGH SCHOOL,2015,90,3,1
650902040002,RICHARD MANN ELEMENTARY SCHOOL,2015,96,11,2
650902040003,GANANDA MIDDLE SCHOOL,2015,96,9,4
651201060000,SODUS CENTRAL SCHOOL DISTRICT,2015,95,44,4
651201060001,SODUS ELEMENTARY SCHOOL,2015,97,2,1
651201060003,SODUS JR/SR HIGH SCHOOL,2015,93,28,5
651201060004,SODUS INTERMEDIATE SCHOOL,2015,97,14,6
651402040000,WILLIAMSON CENTRAL SCHOOL DISTRICT,2015,95,43,4
651402040001,WILLIAMSON MIDDLE SCHOOL,2015,96,10,3
651402040002,WILLIAMSON SENIOR HIGH SCHOOL,2015,94,28,8
651402040003,WILLIAMSON ELEMENTARY SCHOOL,2015,96,5,1
651501060000,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,2015,93,72,6
651501060002,NORTH ROSE-WOLCOTT ELEMENTARY SCHOOL,2015,94,18,3
651501060004,NORTH ROSE-WOLCOTT MIDDLE SCHOOL,2015,94,17,5
651501060005,NORTH ROSE-WOLCOTT HIGH SCHOOL,2015,96,37,9
651503040000,RED CREEK CENTRAL SCHOOL DISTRICT,2015,95,58,6
651503040002,MARGARET W CUYLER ELEMENTARY SCHOOL,2015,95,8,2
651503040003,RED CREEK HIGH SCHOOL,2015,94,29,10
651503040004,RED CREEK MIDDLE SCHOOL,2015,95,21,10
660101030000,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,2015,96,32,1
660101030001,INCREASE MILLER ELEMENTARY SCHOOL,2015,96,1,0
660101030002,KATONAH ELEMENTARY SCHOOL,2015,97,1,0
660101030004,JOHN JAY HIGH SCHOOL,2015,96,17,1
660101030005,JOHN JAY MIDDLE SCHOOL,2015,96,11,1
660101030006,MEADOW POND ELEMENTARY SCHOOL,2015,100,2,1
660102060000,BEDFORD CENTRAL SCHOOL DISTRICT,2015,97,73,2
660102060001,BEDFORD VILLAGE ELEMENTARY SCHOOL,2015,98,2,1
660102060002,BEDFORD HILLS ELEMENTARY SCHOOL,2015,97,3,1
660102060003,MOUNT KISCO ELEMENTARY SCHOOL,2015,96,0,
660102060004,POUND RIDGE ELEMENTARY SCHOOL,2015,96,0,
660102060005,FOX LANE MIDDLE SCHOOL,2015,96,14,1
660102060006,FOX LANE HIGH SCHOOL,2015,97,53,4
660102060007,WEST PATENT ELEMENTARY SCHOOL,2015,97,1,0
660202030000,CROTON-HARMON UNION FREE SCHOOL DISTRICT,2015,96,17,1
660202030001,CARRIE E TOMPKINS SCHOOL,2015,97,0,
660202030002,PIERRE VAN CORTLANDT SCHOOL,2015,96,0,
660202030003,CROTON-HARMON HIGH SCHOOL,2015,97,17,3
660203060000,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,2015,97,100,4
660203060002,FRANK G LINDSEY ELEMENTARY SCHOOL,2015,98,1,0
660203060005,HENDRICK HUDSON HIGH SCHOOL,2015,95,70,9
660203060006,FURNACE WOODS ELEMENTARY SCHOOL,2015,97,2,1
660203060007,BLUE MOUNTAIN MIDDLE SCHOOL,2015,96,24,4
660203060008,BUCHANAN-VERPLANCK ELEMENTARY SCHOOL,2015,97,3,1
660301030000,EASTCHESTER UNION FREE SCHOOL DISTRICT,2015,96,36,1
660301030001,ANNE HUTCHINSON SCHOOL,2015,97,3,1
660301030003,GREENVALE SCHOOL,2015,97,0,
660301030004,WAVERLY EARLY CHILDHOOD CENTER,2015,95,0,
660301030005,EASTCHESTER MIDDLE SCHOOL,2015,97,7,1
660301030006,EASTCHESTER SENIOR HIGH SCHOOL,2015,97,26,3
660302030000,TUCKAHOE UNION FREE SCHOOL DISTRICT,2015,96,13,1
660302030001,WILLIAM E COTTLE SCHOOL,2015,96,5,1
660302030002,TUCKAHOE HIGH SCHOOL,2015,96,8,3
660302030003,TUCKAHOE MIDDLE SCHOOL,2015,97,0,
660303030000,BRONXVILLE UNION FREE SCHOOL DISTRICT,2015,96,9,1
660303030002,BRONXVILLE HIGH SCHOOL,2015,96,6,1
660303030003,BRONXVILLE ELEMENTARY SCHOOL,2015,96,2,0
660303030004,BRONXVILLE MIDDLE SCHOOL,2015,96,1,0
660401030000,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,2015,95,76,3
660401030001,JOHN PAULDING SCHOOL,2015,95,1,0
660401030002,W L MORSE SCHOOL,2015,95,2,0
660401030003,SLEEPY HOLLOW HIGH SCHOOL,2015,95,39,5
660401030006,WASHINGTON IRVING INTERM SCHOOL,2015,96,2,0
660401030007,SLEEPY HOLLOW MIDDLE SCHOOL,2015,97,32,5
660402020000,IRVINGTON UNION FREE SCHOOL DISTRICT,2015,96,20,1
660402020001,IRVINGTON HIGH SCHOOL,2015,95,10,2
660402020002,MAIN STREET SCHOOL SCHOOL (4-5),2015,94,0,
660402020003,IRVINGTON MIDDLE SCHOOL,2015,97,9,2
660402020004,DOWS LANE (K-3) SCHOOL,2015,96,1,0
660403030000,DOBBS FERRY UNION FREE SCHOOL DISTRICT,2015,96,88,6
660403030001,SPRINGHURST ELEMENTARY SCHOOL,2015,96,16,2
660403030002,DOBBS FERRY HIGH SCHOOL,2015,95,48,11
660403030003,DOBBS FERRY MIDDLE SCHOOL,2015,97,24,7
660404030000,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,2015,98,18,1
660404030001,HILLSIDE ELEMENTARY SCHOOL,2015,98,0,
660404030002,FARRAGUT MIDDLE SCHOOL,2015,97,8,2
660404030003,HASTINGS HIGH SCHOOL,2015,97,10,2
660405030000,ARDSLEY UNION FREE SCHOOL DISTRICT,2015,97,15,1
660405030001,ARDSLEY HIGH SCHOOL,2015,97,7,1
660405030002,ARDSLEY MIDDLE SCHOOL,2015,97,6,1
660405030003,CONCORD ROAD ELEMENTARY SCHOOL,2015,97,2,0
660406030000,EDGEMONT UNION FREE SCHOOL DISTRICT,2015,98,4,0
660406030001,GREENVILLE SCHOOL,2015,98,0,
660406030002,SEELY PLACE SCHOOL,2015,98,0,
660406030003,EDGEMONT JUNIOR-SENIOR HIGH SCHOOL,2015,97,4,0
660407060000,GREENBURGH CENTRAL SCHOOL DISTRICT,2015,95,63,4
660407060001,LEE F JACKSON SCHOOL,2015,97,0,
660407060003,RICHARD J BAILEY SCHOOL,2015,96,4,1
660407060004,WOODLANDS SENIOR HIGH SCHOOL,2015,94,42,9
660407060005,WOODLANDS MIDDLE SCHOOL,2015,95,15,6
660407060006,EARLY CHILDHOOD PROGRAM,2015,94,0,
660407060009,HIGHVIEW SCHOOL,2015,98,2,1
660409020000,ELMSFORD UNION FREE SCHOOL DISTRICT,2015,96,7,1
660409020001,CARL L DIXSON ELEMENTARY SCHOOL,2015,96,0,
660409020002,ALICE E GRADY ELEMENTARY SCHOOL,2015,96,2,1
660409020003,ALEXANDER HAMILTON HIGH SCHOOL,2015,96,5,1
660410020000,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,2015,0,36,16
660410020001,ZICCOLELLA ELEMENTARY SCHOOL,2015,86,27,18
660410020002,MARTIN LUTHER KING JR HIGH SCHOOL,2015,93,9,12
660410020003,ZICCOLELLA MIDDLE SCHOOL,2015,82,,
660411020000,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,2015,0,76,47
660411020002,GREENBURGH ELEVEN ELEMENTARY SCHOOL,2015,100,13,100
660411020003,GREENBURGH ELEVEN MIDDLE SCHOOL,2015,99,16,80
660411020004,GREENBURGH ELEVEN HIGH SCHOOL,2015,93,47,36
660412020000,GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT,2015,0,138,47
660412020001,GREENBURGH ACADEMY,2015,90,50,36
660412020002,REACH ACADEMY (THE),2015,95,0,
660412020003,CLARK ACADEMY,2015,76,56,71
660412020004,KAPLAN CAREER ACADEMY,2015,89,32,52
660413020000,ABBOTT UNION FREE SCHOOL DISTRICT,2015,0,0,
660413020002,ABBOTT SCHOOL,2015,0,0,
660501060000,HARRISON CENTRAL SCHOOL DISTRICT,2015,96,65,2
660501060002,HARRISON AVENUE ELEMENTARY SCHOOL,2015,96,1,0
660501060003,PARSONS MEMORIAL SCHOOL,2015,96,0,
660501060004,HARRISON HIGH SCHOOL,2015,97,34,3
660501060005,PURCHASE SCHOOL,2015,95,3,1
660501060008,SAMUEL J PRESTON SCHOOL,2015,94,3,1
660501060009,LOUIS M KLEIN MIDDLE SCHOOL,2015,95,24,3
660701030000,MAMARONECK UNION FREE SCHOOL DISTRICT,2015,96,28,1
660701030001,CENTRAL SCHOOL,2015,96,5,1
660701030002,CHATSWORTH AVENUE SCHOOL,2015,96,1,0
660701030003,MAMARONECK AVENUE SCHOOL,2015,95,0,
660701030004,MURRAY AVENUE SCHOOL,2015,97,0,
660701030005,HOMMOCKS SCHOOL,2015,97,8,1
660701030006,MAMARONECK HIGH SCHOOL,2015,94,14,1
660801060000,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,2015,95,19,1
660801060003,HAWTHORNE ELEMENTARY SCHOOL,2015,95,2,0
660801060005,COLUMBUS ELEMENTARY SCHOOL,2015,96,3,1
660801060006,WESTLAKE HIGH SCHOOL,2015,95,9,2
660801060007,WESTLAKE MIDDLE SCHOOL,2015,96,5,1
660802040000,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,2015,95,9,4
660802040001,POCANTICO HILLS CENTRAL SCHOOL,2015,96,9,4
660803020000,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,2015,0,210,49
660803020001,HAWTHORNE CEDAR KNOLLS SR/JR HIGH SCHOOL,2015,51,97,56
660803020002,LITTLE SCHOOL,2015,83,12,30
660803020003,LINDEN HILL SCHOOL,2015,77,101,53
660803020004,GELLER HOUSE SCHOOL,2015,95,0,
660804020000,MOUNT PLEASANT-COTTAGE UNION FREE SCHOOL DISTRICT,2015,0,59,25
660804020002,MOUNT PLEASANT-COTTAGE SCHOOL,2015,60,55,42
660804020003,EDENWALD SCHOOL,2015,91,4,4
660805030000,VALHALLA UNION FREE SCHOOL DISTRICT,2015,97,21,1
660805030001,KENSICO SCHOOL,2015,97,0,
660805030003,VIRGINIA ROAD ELEMENTARY SCHOOL,2015,96,0,
660805030004,VALHALLA HIGH SCHOOL,2015,97,8,2
660805030005,VALHALLA MIDDLE SCHOOL,2015,98,13,4
660806020000,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,2015,0,0,
660806020001,BLYTHEDALE SCHOOL,2015,86,0,
660809030000,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,2015,96,14,1
660809030002,BEDFORD ROAD SCHOOL,2015,96,0,
660809030003,PLEASANTVILLE HIGH SCHOOL,2015,95,11,2
660809030004,PLEASANTVILLE MIDDLE SCHOOL,2015,95,3,1
660900010000,MOUNT VERNON SCHOOL DISTRICT,2015,91,607,7
660900010001,COLUMBUS SCHOOL AT THE FRANKO BUILDING,2015,94,6,1
660900010002,EDWARD WILLIAMS SCHOOL,2015,91,53,13
660900010004,HAMILTON SCHOOL,2015,94,9,2
660900010005,HOLMES SCHOOL,2015,93,8,2
660900010006,LINCOLN SCHOOL,2015,96,25,3
660900010007,LONGFELLOW SCHOOL,2015,93,6,2
660900010008,CECIL H PARKER SCHOOL,2015,93,14,5
660900010009,PENNINGTON SCHOOL,2015,93,4,1
660900010010,GRAHAM SCHOOL,2015,95,75,18
660900010011,TRAPHAGEN SCHOOL,2015,95,22,7
660900010013,MOUNT VERNON HIGH SCHOOL,2015,83,140,10
660900010014,GRIMES SCHOOL,2015,93,1,0
660900010022,DAVIS MIDDLE SCHOOL,2015,95,32,5
660900010023,LONGFELLOW MIDDLE SCHOOL,2015,95,66,14
660900010025,NELSON R MANDELA/DR HOSEA ZOLLICOFFER HIGH SCHOOL,2015,85,32,11
660900010026,THORNTON HIGH SCHOOL,2015,93,114,15
660900861000,AMANI PUBLIC CHARTER SCHOOL,2015,91,11,3
661004060000,CHAPPAQUA CENTRAL SCHOOL DISTRICT,2015,97,18,0
661004060001,DOUGLAS G GRAFFLIN SCHOOL,2015,97,0,
661004060002,ROARING BROOK SCHOOL,2015,96,0,
661004060003,ROBERT E BELL SCHOOL,2015,97,0,
661004060004,HORACE GREELEY HIGH SCHOOL,2015,96,16,1
661004060005,WESTORCHARD SCHOOL,2015,97,2,0
661004060006,SEVEN BRIDGES MIDDLE SCHOOL,2015,98,0,
661100010000,NEW ROCHELLE CITY SCHOOL DISTRICT,2015,93,538,5
